ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;13.11.2020 09:38:01;0;144;50.001183;8.261227;7;125;35;17.48;31.44;33.99;13.26;71.53;1013;169;60;13;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.96;639;0.49;16.65;59.85
2;13.11.2020 09:38:03;0;144;50.001183;8.261227;7;125;35;14.50;18.55;18.66;13.27;71.51;1013;156;44;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.03;639;0.49;16.66;59.79
3;13.11.2020 09:38:04;0;144;50.001183;8.261227;7;125;35;16.62;24.58;26.02;13.26;71.51;1013;189;60;18;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3.35;638;0.49;16.65;59.77
4;13.11.2020 09:38:05;0;144;50.001183;8.261227;7;125;35;16.12;23.17;101.58;13.24;71.50;1013;162;64;21;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.42;638;0.49;16.67;59.71
5;13.11.2020 09:38:06;0;144;50.001183;8.261227;7;125;35;15.29;18.94;19.15;13.21;71.49;1013;191;62;15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.34;638;0.49;16.66;59.72
6;13.11.2020 09:38:08;0;144;50.001183;8.261227;7;125;35;14.80;22.87;24.36;13.27;71.47;1013;165;64;16;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.56;638;0.49;16.67;59.67
7;13.11.2020 09:38:09;0;144;50.001183;8.261227;7;125;36;15.34;23.35;24.81;13.26;71.44;1013;177;68;17;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.64;638;0.49;16.69;59.64
8;13.11.2020 09:38:10;0;144;50.001183;8.261227;7;125;36;16.10;20.78;21.02;13.24;71.45;1013;160;70;22;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.44;638;0.49;16.70;59.62
9;13.11.2020 09:38:11;0;144;50.001183;8.261227;7;125;35;14.85;33.03;44.38;13.24;71.47;1013;154;46;14;4;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.27;638;0.49;16.69;59.59
10;13.11.2020 09:38:12;0;144;50.001183;8.261227;7;125;35;15.59;22.24;23.73;13.26;71.47;1013;173;60;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;3.06;638;0.49;16.70;59.58
11;13.11.2020 09:38:13;0;144;50.001183;8.261227;7;125;36;17.62;24.97;26.30;13.23;71.46;1013;179;51;26;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.15;638;0.49;16.75;59.55
12;13.11.2020 09:38:14;0;144;50.001183;8.261227;7;125;34;17.34;29.62;30.85;13.24;71.45;1013;177;54;15;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.20;638;0.49;16.70;59.55
13;13.11.2020 09:38:15;0;144;50.001183;8.261227;7;125;35;19.17;27.56;28.20;13.24;71.45;1013;202;57;26;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.23;637;0.49;16.72;59.48
14;13.11.2020 09:38:16;0;144;50.001183;8.261227;7;125;35;18.65;30.69;72.31;13.21;71.45;1013;219;56;23;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.35;637;0.49;16.75;59.46
15;13.11.2020 09:38:17;0;144;50.001183;8.261227;7;149;34;19.25;31.50;33.64;13.21;71.45;1013;164;54;20;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2.77;637;0.49;16.73;59.49
16;13.11.2020 09:38:18;0;144;50.001183;8.261227;7;149;35;20.38;30.78;36.56;13.19;71.49;1012;195;80;20;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.09;637;0.49;16.75;59.41
17;13.11.2020 09:38:19;0;144;50.001183;8.261227;7;125;36;17.96;28.58;30.46;13.20;71.57;1013;178;57;13;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.90;637;0.49;16.75;59.42
18;13.11.2020 09:38:21;0;144;50.001183;8.261227;7;125;34;19.58;29.43;30.25;13.16;71.69;1013;212;69;22;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.40;637;0.49;16.75;59.37
19;13.11.2020 09:38:22;0;144;50.001183;8.261227;7;125;35;16.75;24.44;29.46;13.13;71.69;1013;220;52;22;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.43;637;0.49;16.77;59.39
20;13.11.2020 09:38:24;0;144;50.001183;8.261227;7;125;34;15.78;21.71;22.18;13.10;71.89;1012;163;52;14;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;2.93;637;0.49;16.82;59.33
21;13.11.2020 09:38:25;0;144;50.001183;8.261227;7;125;35;21.60;31.96;32.92;13.09;71.96;1013;181;68;18;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2.65;637;0.49;16.82;59.31
22;13.11.2020 09:38:26;0;144;50.001183;8.261227;7;125;35;18.22;25.86;26.42;13.09;72.01;1012;179;48;14;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2.68;637;0.49;16.80;59.28
23;13.11.2020 09:38:27;0;144;50.001183;8.261227;7;125;35;20.45;38.12;59.16;13.09;72.10;1013;192;59;18;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2.86;637;0.49;16.82;59.26
24;13.11.2020 09:38:29;0;144;50.001183;8.261227;7;125;35;18.37;28.76;30.57;13.12;72.19;1013;183;64;14;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.01;637;0.49;16.82;59.24
25;13.11.2020 09:38:30;0;144;50.001183;8.261227;7;125;35;22.68;45.37;97.56;13.10;72.23;1013;247;68;18;9;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.13;636;0.49;16.82;59.20
26;13.11.2020 09:38:32;0;144;50.001183;8.261227;7;125;35;16.34;24.80;42.60;13.10;72.28;1012;192;59;15;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.08;637;0.49;16.83;59.17
