ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;12.11.2020 09:42:01;0;101;49.995136;8.273773;8;93;0;5.15;7.15;7.32;15.92;68.66;1008;78;11;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.54;623;0.49;17.67;63.67
2;12.11.2020 09:42:03;0;95;49.995167;8.273843;8;93;27;5.09;6.73;6.89;15.91;68.63;1008;84;20;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.69;622;0.49;17.69;63.53
3;12.11.2020 09:42:04;0;95;49.995167;8.273843;8;93;1;5.85;15.13;18.46;15.89;68.64;1008;92;15;5;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.70;623;0.49;17.70;63.44
4;12.11.2020 09:42:05;0;95;49.995167;8.273843;8;93;71;5.27;10.80;12.21;15.91;68.67;1008;83;16;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.66;623;0.49;17.71;63.40
5;12.11.2020 09:42:06;0;95;49.995167;8.273843;8;93;0;5.90;8.65;8.85;15.91;68.66;1008;78;19;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.79;623;0.49;17.71;63.37
6;12.11.2020 09:42:07;0;95;49.995167;8.273843;8;93;1;5.09;10.80;12.19;15.89;68.64;1008;69;13;6;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.70;624;0.49;17.77;63.27
7;12.11.2020 09:42:09;0;95;49.995167;8.273843;8;93;34;4.88;5.58;5.58;15.88;68.67;1008;85;15;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.81;624;0.49;17.77;63.13
8;12.11.2020 09:42:10;0;95;49.995167;8.273843;8;93;0;5.88;9.44;9.76;15.92;68.67;1008;84;20;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;4.12;625;0.49;17.81;63.05
9;12.11.2020 09:42:11;0;95;49.995167;8.273843;8;93;69;4.53;5.49;5.51;15.89;68.65;1008;80;16;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4.10;625;0.49;17.82;62.98
10;12.11.2020 09:42:12;0;95;49.995167;8.273843;8;93;1;6.93;16.35;62.58;15.87;68.65;1008;76;24;13;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4.15;625;0.49;17.82;62.96
