ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;13.11.2020 16:06:01;0;128;50.001373;8.261130;7;125;35;14.95;24.58;27.25;12.94;71.38;1009;162;59;13;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3.19;635;0.49;15.48;64.17
2;13.11.2020 16:06:02;0;128;50.001373;8.261130;7;125;35;15.32;25.76;44.11;12.92;71.40;1009;144;49;20;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.02;635;0.49;15.50;64.15
3;13.11.2020 16:06:03;0;128;50.001373;8.261130;7;125;35;13.78;23.80;26.38;12.89;71.41;1009;141;47;18;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.35;635;0.49;15.48;64.07
4;13.11.2020 16:06:04;0;128;50.001373;8.261130;7;125;34;12.24;20.27;21.84;12.94;71.42;1009;125;49;12;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.37;635;0.49;15.51;64.02
5;13.11.2020 16:06:05;0;128;50.001373;8.261130;7;125;35;15.67;24.72;26.39;12.89;71.42;1009;173;47;18;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.20;634;0.49;15.51;63.99
6;13.11.2020 16:06:06;0;128;50.001373;8.261130;7;125;35;14.83;21.35;21.82;12.92;71.45;1009;149;53;15;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.20;634;0.49;15.53;63.93
7;13.11.2020 16:06:07;0;128;50.001373;8.261130;7;125;35;13.94;20.67;21.30;12.92;71.45;1009;139;53;12;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.11;634;0.49;15.56;63.88
8;13.11.2020 16:06:09;0;128;50.001373;8.261130;7;125;35;16.09;25.69;27.31;12.92;71.51;1009;172;45;23;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.34;635;0.49;15.57;63.79
9;13.11.2020 16:06:10;0;128;50.001373;8.261130;7;125;35;12.15;16.95;18.11;12.91;71.47;1009;154;55;10;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.47;635;0.49;15.58;63.76
10;13.11.2020 16:06:11;0;128;50.001373;8.261130;7;125;35;13.07;16.54;16.63;12.92;71.52;1009;177;52;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.87;634;0.49;15.61;63.72
