ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;11.11.2020 09:45:01;0;101;49.995121;8.273763;7;105;35;40.04;82.53;94.41;11.97;74.91;1015;212;94;53;12;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.71;617;0.49;14.25;69.03
2;11.11.2020 09:45:02;0;101;49.995121;8.273765;7;105;35;28.47;65.95;81.57;11.97;74.92;1015;216;95;28;8;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.16;617;0.49;14.28;68.93
3;11.11.2020 09:45:03;0;101;49.995121;8.273767;7;105;35;33.45;84.48;141.49;11.97;74.95;1015;190;99;58;8;12;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.31;617;0.49;14.27;68.86
4;11.11.2020 09:45:04;0;101;49.995121;8.273768;7;105;35;32.18;66.41;76.83;11.94;74.94;1015;222;107;50;10;10;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.39;617;0.49;14.28;68.77
5;11.11.2020 09:45:05;0;101;49.995121;8.273770;7;105;35;28.43;71.40;84.38;11.97;74.94;1015;184;96;39;11;15;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.55;617;0.49;14.32;68.72
6;11.11.2020 09:45:06;0;101;49.995121;8.273772;7;105;35;25.58;57.89;81.40;11.97;74.97;1015;195;93;41;12;8;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.76;617;0.49;14.31;68.63
7;11.11.2020 09:45:07;0;101;49.995121;8.273773;7;105;35;34.92;82.74;113.04;11.98;75.01;1015;204;140;51;15;15;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.62;617;0.49;14.36;68.57
8;11.11.2020 09:45:08;0;101;49.995121;8.273775;7;105;35;29.75;67.23;75.77;11.94;75.00;1015;228;90;43;14;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;3.55;617;0.49;14.36;68.49
9;11.11.2020 09:45:09;0;101;49.995121;8.273777;7;105;34;26.24;60.70;74.03;11.95;75.03;1015;198;95;40;10;13;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.76;617;0.49;14.36;68.37
10;11.11.2020 09:45:10;0;101;49.995121;8.273777;7;105;35;18.70;31.41;36.57;11.95;75.03;1015;165;84;27;7;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.74;617;0.49;14.39;68.33
11;11.11.2020 09:45:11;0;101;49.995121;8.273778;7;105;35;21.74;37.76;40.54;11.92;75.07;1015;182;76;46;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.87;617;0.49;14.42;68.24
12;11.11.2020 09:45:12;0;101;49.995121;8.273778;7;105;34;16.38;26.65;28.11;11.94;75.12;1015;151;66;28;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;3.93;617;0.49;14.42;68.17
13;11.11.2020 09:45:13;0;101;49.995121;8.273778;7;105;34;18.86;33.86;39.26;11.94;75.11;1015;175;88;31;3;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3.96;617;0.49;14.43;68.07
14;11.11.2020 09:45:14;0;101;49.995121;8.273778;7;105;34;18.62;35.99;72.50;11.94;75.12;1015;206;62;31;6;7;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.98;617;0.49;14.43;68.01
15;11.11.2020 09:45:15;0;101;49.995121;8.273778;7;105;34;19.19;34.37;39.88;11.92;75.09;1015;186;67;30;7;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;3.72;618;0.49;14.47;67.94
16;11.11.2020 09:45:16;0;101;49.995121;8.273778;7;105;34;21.94;39.31;42.38;11.90;75.08;1015;171;91;35;8;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.72;618;0.49;14.47;67.88
17;11.11.2020 09:45:17;0;101;49.995121;8.273778;7;105;35;20.64;35.20;71.67;11.94;75.05;1015;170;95;32;8;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.85;618;0.49;14.48;67.77
18;11.11.2020 09:45:18;0;101;49.995121;8.273778;7;105;34;22.63;47.05;122.06;11.92;75.05;1015;183;98;32;9;11;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;0;3.92;618;0.49;14.53;67.77
19;11.11.2020 09:45:19;0;101;49.995121;8.273778;7;105;34;18.51;39.46;46.80;11.92;75.06;1015;167;75;24;11;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.96;618;0.49;14.52;67.68
20;11.11.2020 09:45:20;0;101;49.995121;8.273778;7;105;34;16.59;23.78;24.22;11.92;75.03;1015;167;73;25;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.84;618;0.49;14.52;67.63
21;11.11.2020 09:45:21;0;101;49.995121;8.273778;7;107;34;16.42;31.91;38.19;11.90;75.04;1015;159;65;22;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.78;618;0.49;14.55;67.55
22;11.11.2020 09:45:22;0;101;49.995121;8.273778;7;107;34;21.29;39.39;42.57;11.91;75.05;1015;178;75;38;7;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.75;618;0.49;14.58;67.47
23;11.11.2020 09:45:23;0;101;49.995121;8.273778;7;107;34;14.28;30.52;41.49;11.91;75.05;1015;159;52;20;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.62;618;0.49;14.59;67.40
24;11.11.2020 09:45:24;0;101;49.995121;8.273778;7;107;34;13.80;23.91;25.58;11.91;75.03;1015;140;56;15;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.67;618;0.49;14.59;67.37
25;11.11.2020 09:45:25;0;101;49.995121;8.273778;7;107;34;14.58;19.33;19.57;11.90;75.00;1015;149;66;22;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.70;617;0.49;14.59;67.28
26;11.11.2020 09:45:26;0;101;49.995121;8.273778;7;107;34;17.44;26.92;27.56;11.91;74.98;1015;157;67;30;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.84;618;0.49;14.63;67.23
27;11.11.2020 09:45:27;0;101;49.995121;8.273778;7;107;34;16.76;25.78;26.39;11.91;74.97;1015;165;76;25;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4.06;618;0.49;14.63;67.16
28;11.11.2020 09:45:28;0;101;49.995121;8.273778;7;107;34;17.97;29.25;33.80;11.90;74.97;1015;172;72;33;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4.03;618;0.49;14.63;67.10
29;11.11.2020 09:45:29;0;101;49.995121;8.273778;7;107;34;17.60;31.98;38.53;11.88;74.96;1015;186;75;32;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4.01;617;0.49;14.65;67.03
