Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
04.12.2020 00:30;12;10;12;13;14;100;0.4;4.5;981;0.0;70.7;8;13;1.1;0.32;7;31
04.12.2020 00:33;12;10;12;13;14;107;0.5;4.5;981;0.0;70.8;8;12;1.1;0.32;4;30
04.12.2020 00:36;12;10;12;13;14;118;0.4;4.5;981;0.0;70.8;7;12;1.1;0.32;4;31
04.12.2020 00:39;12;10;13;13;14;117;0.4;4.5;981;0.1;70.9;7;12;1.0;0.31;4;30
04.12.2020 00:42;12;10;13;13;14;119;0.5;4.4;981;0.1;71.0;7;12;1.0;0.32;4;30
04.12.2020 00:45;12;10;13;13;14;120;0.5;4.4;981;0.0;71.1;7;12;1.1;0.32;2;30
04.12.2020 00:48;12;10;13;13;14;122;0.6;4.4;981;0.0;71.2;7;12;1.0;0.32;2;28
04.12.2020 00:51;12;10;13;13;14;123;0.5;4.4;980;0.0;71.4;8;12;1.1;0.31;3;27
04.12.2020 00:54;12;10;13;13;15;122;0.5;4.4;980;0.2;71.6;8;12;1.0;0.32;3;27
04.12.2020 00:57;12;10;13;12;14;120;0.5;4.4;980;0.3;71.7;7;12;1.1;0.32;3;27
04.12.2020 01:00;12;10;12;12;14;120;0.6;4.3;980;0.4;71.8;7;12;1.1;0.31;7;30
04.12.2020 01:03;12;10;12;12;14;119;0.7;4.3;980;0.5;72.2;8;12;1.0;0.31;3;29
04.12.2020 01:06;12;10;12;12;14;117;0.6;4.3;980;0.5;72.6;8;12;1.0;0.31;7;29
04.12.2020 01:09;12;10;12;13;13;120;0.4;4.3;980;0.2;73.1;7;12;1.0;0.30;6;30
04.12.2020 01:12;11;10;12;13;13;128;0.3;4.2;980;0.1;73.6;7;12;0.9;0.30;6;28
04.12.2020 01:15;11;10;12;13;13;146;0.3;4.2;980;0.0;74.0;7;12;0.9;0.30;7;30
04.12.2020 01:18;11;10;12;13;13;152;0.3;4.2;980;0.2;74.5;7;12;0.9;0.30;4;29
04.12.2020 01:21;11;10;12;13;13;6;0.2;4.1;980;1.0;74.9;7;12;1.0;0.29;5;32
04.12.2020 01:24;11;10;12;13;13;0;0.0;4.1;980;0.8;75.3;7;12;0.9;0.30;3;30
04.12.2020 01:27;11;10;12;13;13;0;0.0;4.1;980;0.4;75.7;7;12;0.9;0.29;2;28
04.12.2020 01:30;11;10;12;13;13;81;0.1;4.0;980;0.3;76.0;8;12;0.9;0.29;2;29
04.12.2020 01:33;11;10;12;13;13;160;0.3;3.9;980;0.2;76.5;8;12;0.9;0.29;5;30
04.12.2020 01:36;11;10;12;13;13;154;0.3;3.9;980;0.1;76.9;8;12;1.0;0.29;2;28
04.12.2020 01:39;11;10;12;13;14;159;0.3;3.8;980;0.0;77.3;8;12;1.0;0.29;3;31
04.12.2020 01:42;11;10;12;12;14;160;0.3;3.8;980;0.0;77.8;8;13;0.9;0.29;3;31
04.12.2020 01:45;11;10;12;12;13;172;0.3;3.8;980;0.0;78.1;8;13;0.9;0.29;3;32
04.12.2020 01:48;11;10;11;13;13;171;0.3;3.7;980;0.0;78.5;9;13;1.0;0.30;3;33
04.12.2020 01:51;11;10;11;13;12;168;0.4;3.7;980;0.0;78.8;9;13;0.9;0.28;2;32
04.12.2020 01:54;11;10;11;13;12;159;0.3;3.7;980;0.0;79.1;9;13;0.9;0.28;3;32
04.12.2020 01:57;11;10;11;13;12;146;0.2;3.7;980;0.0;79.3;9;13;0.9;0.28;5;32
04.12.2020 02:00;11;10;11;13;12;0;0.0;3.7;980;0.0;79.5;9;13;0.9;0.29;7;29
04.12.2020 02:03;11;10;11;13;12;115;0.2;3.7;980;0.0;79.6;10;13;0.9;0.28;3;29
04.12.2020 02:06;11;11;11;13;12;123;0.4;3.7;979;0.0;79.7;10;14;0.9;0.28;6;32
04.12.2020 02:09;11;11;12;13;13;117;0.5;3.7;979;0.0;79.8;10;14;0.9;0.28;3;30
04.12.2020 02:12;11;11;12;13;13;114;0.5;3.7;979;0.0;79.8;10;14;0.9;0.28;2;27
04.12.2020 02:15;11;11;12;13;13;113;0.4;3.8;979;0.0;79.8;10;14;1.1;0.28;2;24
04.12.2020 02:18;11;11;12;13;13;116;0.4;3.8;979;0.0;79.8;10;14;0.8;0.28;4;24
04.12.2020 02:21;11;11;12;13;13;118;0.4;3.8;979;0.0;79.8;10;14;0.8;0.27;2;21
04.12.2020 02:24;11;11;12;13;13;124;0.4;3.8;979;0.0;79.8;11;14;0.9;0.27;2;21
04.12.2020 02:27;11;11;12;14;13;123;0.5;3.7;979;0.0;79.7;11;14;0.8;0.27;5;21
04.12.2020 02:30;11;11;12;14;13;122;0.4;3.7;979;0.0;79.7;11;14;0.7;0.27;2;20
04.12.2020 02:33;11;11;12;14;13;127;0.4;3.7;979;0.0;79.7;11;14;0.7;0.27;1;20
04.12.2020 02:36;11;11;12;14;13;131;0.5;3.8;979;0.0;79.7;11;14;0.7;0.27;6;22
04.12.2020 02:39;11;11;12;14;13;134;0.5;3.8;979;0.0;79.7;11;14;0.9;0.27;5;24
