Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
20.11.2020 00:30;4;5;7;14;11;307;0.7;7.8;1019;0.0;73.5;7;16;0.3;0.22;3;19
20.11.2020 00:33;5;5;7;14;11;315;1.2;7.9;1019;0.0;73.3;7;16;0.3;0.22;2;17
20.11.2020 00:36;5;5;7;14;11;320;1.4;8.0;1019;0.0;73.0;7;16;0.3;0.22;2;15
20.11.2020 00:39;5;5;7;14;12;320;1.3;8.1;1019;0.0;72.8;8;17;0.3;0.26;2;11
20.11.2020 00:42;5;5;7;14;11;318;1.1;8.1;1019;0.0;72.7;8;17;0.3;0.23;1;10
20.11.2020 00:45;5;5;8;14;12;314;1.1;8.0;1019;0.0;72.6;8;17;0.3;0.23;1;10
20.11.2020 00:48;5;5;8;14;12;315;1.1;7.9;1020;0.0;72.6;8;17;0.3;0.23;2;11
20.11.2020 00:51;5;5;8;14;12;321;1.0;7.9;1020;0.0;72.6;8;17;0.3;0.23;1;10
20.11.2020 00:54;5;5;8;14;12;323;1.1;7.9;1020;0.0;72.6;8;17;0.2;0.22;1;11
20.11.2020 00:57;5;5;8;14;12;327;1.1;7.8;1020;0.0;72.6;8;17;0.3;0.24;1;10
20.11.2020 01:00;5;5;7;14;11;327;1.1;7.8;1020;0.0;72.6;8;18;0.3;0.23;2;11
20.11.2020 01:03;5;5;7;14;11;325;0.9;7.8;1020;0.0;72.6;8;18;0.3;0.23;4;16
20.11.2020 01:06;5;5;8;15;11;322;0.9;7.8;1020;0.0;72.6;8;18;0.3;0.23;4;19
20.11.2020 01:09;5;5;8;15;12;322;1.0;7.7;1020;0.0;72.7;7;18;0.3;0.23;1;14
20.11.2020 01:12;5;5;8;15;12;324;1.1;7.7;1020;0.0;72.7;8;18;0.3;0.23;2;11
20.11.2020 01:15;5;5;8;15;13;326;1.2;7.7;1020;0.0;72.8;8;18;0.3;0.24;1;10
20.11.2020 01:18;5;5;8;15;13;325;1.2;7.7;1020;0.0;72.9;8;18;0.3;0.25;1;11
20.11.2020 01:21;5;5;8;15;13;325;1.1;7.7;1020;0.0;73.0;8;18;0.3;0.24;2;12
20.11.2020 01:24;5;5;8;15;12;322;1.0;7.6;1020;0.0;73.2;8;17;0.3;0.23;1;12
20.11.2020 01:27;5;5;8;15;14;322;1.1;7.6;1020;0.0;73.3;8;17;0.3;0.23;1;12
20.11.2020 01:30;5;5;8;15;14;323;1.2;7.6;1020;0.0;73.4;8;18;0.3;0.23;1;14
20.11.2020 01:33;5;6;8;15;14;326;1.3;7.6;1020;0.0;73.4;8;18;0.3;0.23;1;16
20.11.2020 01:36;5;6;9;16;15;329;1.2;7.6;1020;0.0;73.4;8;18;0.3;0.24;1;22
20.11.2020 01:39;5;7;9;16;15;330;1.1;7.6;1020;0.0;73.4;8;18;0.3;0.25;2;25
20.11.2020 01:42;5;8;9;16;14;329;1.0;7.7;1020;0.0;73.4;8;19;0.4;0.26;1;20
20.11.2020 01:45;5;8;9;16;14;326;1.0;7.7;1020;0.0;73.4;8;19;0.4;0.25;2;17
20.11.2020 01:48;6;8;9;16;15;326;0.9;7.7;1020;0.0;73.3;8;20;0.3;0.25;2;20
20.11.2020 01:51;6;8;9;17;15;328;0.8;7.6;1020;0.0;73.2;8;20;0.3;0.24;2;21
20.11.2020 01:54;6;9;9;17;15;327;0.8;7.6;1020;0.0;73.2;8;19;0.3;0.27;13;18
20.11.2020 01:57;6;9;9;18;16;325;0.8;7.6;1020;0.0;73.0;8;20;0.3;0.28;9;18
20.11.2020 02:00;6;9;10;18;16;322;1.1;7.7;1020;0.0;72.8;8;20;0.3;0.25;2;13
20.11.2020 02:03;6;9;10;17;15;323;1.1;7.7;1020;0.0;72.6;8;20;0.3;0.25;1;15
20.11.2020 02:06;6;9;10;17;15;327;1.3;7.8;1020;0.0;72.2;8;20;0.3;0.25;2;21
20.11.2020 02:09;6;9;10;17;15;329;1.3;7.8;1020;0.0;72.1;8;20;0.3;0.25;2;22
20.11.2020 02:12;6;9;10;17;14;331;1.4;7.8;1020;0.0;71.9;8;20;0.3;0.25;3;23
20.11.2020 02:15;6;9;10;17;14;332;1.4;7.7;1020;0.0;71.8;8;20;0.3;0.24;1;20
20.11.2020 02:18;6;9;10;17;15;334;1.4;7.7;1020;0.0;71.6;8;20;0.3;0.25;1;21
20.11.2020 02:21;6;9;10;17;15;335;1.3;7.7;1020;0.0;71.5;8;20;0.3;0.24;2;18
20.11.2020 02:24;6;9;10;17;15;332;1.3;7.7;1020;0.0;71.3;8;20;0.3;0.24;2;22
20.11.2020 02:27;6;9;10;17;15;329;1.4;7.7;1020;0.0;71.2;8;20;0.3;0.24;2;23
20.11.2020 02:30;6;9;10;18;14;329;1.2;7.7;1020;0.0;71.2;8;20;0.3;0.25;2;29
