Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
11.11.2020 00:30;16;14;17;24;18;0;0.0;7.8;1017;0.0;88.9;18;29;1.6;0.44;20;28
11.11.2020 00:33;16;14;17;25;17;0;0.0;7.8;1017;0.0;89.0;18;29;1.6;0.43;22;28
11.11.2020 00:36;16;15;17;25;17;0;0.0;7.8;1017;0.0;89.1;18;28;1.5;0.43;21;28
11.11.2020 00:39;16;15;17;25;18;0;0.0;7.8;1017;0.0;89.1;18;28;1.5;0.44;22;28
11.11.2020 00:42;16;15;17;25;18;0;0.0;7.9;1017;0.0;89.1;18;28;1.5;0.44;21;28
11.11.2020 00:45;16;14;17;25;18;0;0.0;7.9;1017;0.0;89.0;18;28;1.5;0.43;27;26
11.11.2020 00:48;16;14;17;25;18;0;0.0;8.0;1017;0.0;88.9;18;28;1.5;0.43;33;29
11.11.2020 00:51;16;15;17;25;18;0;0.0;8.0;1017;0.0;88.9;18;29;1.5;0.44;23;28
11.11.2020 00:54;16;15;17;25;18;0;0.0;8.0;1017;0.0;88.9;18;29;1.4;0.43;20;27
11.11.2020 00:57;16;16;17;25;18;0;0.0;8.0;1017;0.0;88.9;19;29;1.4;0.43;20;26
11.11.2020 01:00;16;16;17;25;17;0;0.0;8.0;1017;0.0;88.9;19;29;1.5;0.43;24;26
11.11.2020 01:03;16;15;17;25;18;0;0.0;8.0;1017;0.0;88.9;18;28;1.5;0.44;23;26
11.11.2020 01:06;16;15;17;25;18;0;0.0;8.0;1017;0.0;88.9;18;27;1.5;0.44;24;27
11.11.2020 01:09;16;14;17;24;18;0;0.0;8.0;1017;0.0;88.9;18;28;1.5;0.56;21;27
11.11.2020 01:12;16;14;16;24;17;0;0.0;8.0;1017;0.0;88.9;17;27;1.5;0.62;20;27
11.11.2020 01:15;16;15;16;24;17;0;0.0;8.0;1017;0.0;88.9;17;26;1.5;0.45;21;27
11.11.2020 01:18;16;15;16;24;17;0;0.0;8.0;1017;0.0;89.0;17;26;1.5;0.43;22;27
11.11.2020 01:21;16;15;16;24;17;0;0.0;8.0;1017;0.0;89.0;17;26;1.7;0.44;20;27
11.11.2020 01:24;16;15;16;24;17;0;0.0;8.0;1017;0.0;89.1;16;25;1.6;0.45;21;26
11.11.2020 01:27;16;15;16;24;17;0;0.0;8.0;1017;0.0;89.1;16;24;1.5;0.44;23;26
11.11.2020 01:30;16;15;16;24;17;0;0.0;8.0;1017;0.0;89.1;16;25;1.7;0.45;27;27
11.11.2020 01:33;16;15;16;24;17;0;0.0;8.0;1017;0.0;89.2;16;24;1.6;0.45;25;27
11.11.2020 01:36;16;15;16;23;16;0;0.0;8.0;1017;0.0;89.2;16;24;1.6;0.45;25;28
11.11.2020 01:39;16;15;16;23;16;0;0.0;8.0;1017;0.0;89.2;16;24;1.6;0.45;23;27
11.11.2020 01:42;16;15;16;23;16;0;0.0;8.0;1017;0.0;89.2;16;24;1.5;0.44;23;26
11.11.2020 01:45;15;15;16;23;16;0;0.0;8.0;1017;0.0;89.3;16;24;1.5;0.46;24;25
11.11.2020 01:48;15;15;16;23;16;0;0.0;8.0;1017;0.0;89.3;16;23;1.4;0.45;23;27
11.11.2020 01:51;15;15;16;23;17;0;0.0;8.0;1017;0.0;89.3;16;23;1.6;0.45;25;25
11.11.2020 01:54;15;16;16;24;17;0;0.0;8.0;1017;0.0;89.3;16;23;1.6;0.45;23;25
11.11.2020 01:57;15;15;16;24;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.5;0.44;22;25
11.11.2020 02:00;15;15;16;24;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.5;0.45;22;25
11.11.2020 02:03;15;16;16;24;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.6;0.46;47;24
11.11.2020 02:06;15;15;16;24;17;0;0.0;8.0;1017;0.0;89.3;16;23;1.6;0.45;26;24
11.11.2020 02:09;16;16;16;24;17;0;0.0;8.0;1017;0.0;89.3;16;23;1.5;0.44;23;23
11.11.2020 02:12;16;16;16;24;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.5;0.45;22;24
11.11.2020 02:15;16;16;16;24;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.6;0.45;23;24
11.11.2020 02:18;16;15;16;24;17;0;0.0;8.1;1017;0.0;89.3;16;24;1.6;0.46;28;24
11.11.2020 02:21;16;16;16;24;17;0;0.0;8.0;1017;0.0;89.3;16;24;1.5;0.46;24;24
11.11.2020 02:24;16;15;17;24;17;0;0.0;8.0;1017;0.0;89.4;15;23;1.4;0.45;23;24
11.11.2020 02:27;16;15;17;24;17;0;0.0;8.0;1017;0.0;89.5;15;23;1.5;0.45;24;24
11.11.2020 02:30;16;16;17;24;17;0;0.0;8.0;1017;0.0;89.5;15;23;1.5;0.45;25;25
11.11.2020 02:33;16;16;17;24;17;0;0.0;8.0;1017;0.0;89.5;15;23;1.8;0.45;23;25
11.11.2020 02:36;16;15;17;24;17;0;0.0;8.0;1017;0.0;89.5;15;23;1.6;0.44;23;23
11.11.2020 02:39;16;16;16;24;17;0;0.0;8.1;1017;0.0;89.4;15;23;1.6;0.48;28;23
11.11.2020 02:42;16;16;16;24;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.7;0.46;25;24
11.11.2020 02:45;16;15;16;24;17;0;0.0;8.0;1017;0.0;89.4;15;23;1.6;0.45;24;24
11.11.2020 02:48;16;15;16;23;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.7;0.45;22;24
11.11.2020 02:51;15;15;16;23;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.7;0.45;22;24
11.11.2020 02:54;15;15;16;23;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.5;0.45;22;24
11.11.2020 02:57;15;15;16;23;17;0;0.0;8.0;1017;0.0;89.4;16;23;1.5;0.45;24;24
11.11.2020 03:00;15;15;16;23;17;0;0.0;8.1;1017;0.0;89.4;16;23;1.6;0.46;25;24
11.11.2020 03:03;15;15;16;23;16;0;0.0;8.1;1017;0.0;89.3;16;23;1.5;0.44;23;24
11.11.2020 03:06;15;14;16;23;16;0;0.0;8.1;1017;0.0;89.3;16;23;1.5;0.45;22;24
11.11.2020 03:09;15;14;16;23;16;0;0.0;8.0;1017;0.0;89.3;16;23;1.5;0.45;23;24
11.11.2020 03:12;15;15;16;23;16;0;0.0;8.0;1017;0.0;89.3;16;24;1.6;0.45;24;23
11.11.2020 03:15;15;14;15;23;16;0;0.0;8.1;1017;0.0;89.3;16;24;1.5;0.45;25;23
11.11.2020 03:18;15;14;15;23;16;0;0.0;8.1;1017;0.0;89.3;16;23;1.5;0.45;25;24
11.11.2020 03:21;15;14;15;22;16;0;0.0;8.0;1017;0.0;89.4;16;23;1.4;0.45;25;23
11.11.2020 03:24;15;14;15;22;16;0;0.0;8.0;1017;0.0;89.4;15;23;1.5;0.45;26;23
11.11.2020 03:27;15;14;15;22;16;0;0.0;8.0;1017;0.0;89.5;15;23;1.6;0.45;25;23
11.11.2020 03:30;14;13;15;22;15;0;0.0;7.9;1017;0.0;89.5;15;23;1.5;0.45;25;23
11.11.2020 03:33;14;14;15;22;15;0;0.0;7.9;1017;0.0;89.6;16;23;1.5;0.46;27;24
11.11.2020 03:36;14;14;15;22;15;0;0.0;7.9;1017;0.0;89.6;16;23;1.5;0.46;28;24
11.11.2020 03:39;14;14;15;22;15;0;0.0;7.9;1017;0.0;89.6;16;23;1.6;0.46;28;22
11.11.2020 03:42;14;14;15;22;15;0;0.0;8.0;1017;0.0;89.6;16;23;1.5;0.45;29;23
11.11.2020 03:45;14;14;15;22;15;0;0.0;8.0;1017;0.0;89.6;16;23;1.4;0.45;28;24
11.11.2020 03:48;14;14;15;22;16;0;0.0;8.0;1017;0.0;89.6;16;23;1.4;0.45;27;23
11.11.2020 03:51;14;13;15;22;16;0;0.0;8.0;1017;0.0;89.6;16;23;1.5;0.44;23;24
11.11.2020 03:54;14;13;15;22;16;0;0.0;8.0;1017;0.0;89.6;16;23;1.5;0.44;24;23
11.11.2020 03:57;15;13;15;22;16;0;0.0;8.0;1017;0.0;89.6;16;23;1.4;0.45;30;24
11.11.2020 04:00;15;13;15;22;16;0;0.0;8.0;1017;0.0;89.7;16;24;1.4;0.44;22;23
11.11.2020 04:03;15;13;15;22;16;0;0.0;8.0;1017;0.0;89.8;16;25;1.4;0.45;22;23
11.11.2020 04:06;15;13;15;21;17;0;0.0;7.9;1017;0.0;89.8;16;25;1.5;0.45;22;23
11.11.2020 04:09;15;13;15;21;17;15;0.1;7.9;1017;0.0;89.9;16;24;1.4;0.44;32;24
11.11.2020 04:12;15;13;15;22;17;129;0.2;7.8;1017;0.0;89.9;16;24;1.3;0.44;24;23
11.11.2020 04:15;15;13;15;22;17;113;0.0;7.8;1017;0.0;90.0;16;25;1.3;0.43;29;24
11.11.2020 04:18;14;13;15;22;17;0;0.0;7.8;1017;0.0;90.1;16;24;1.4;0.44;22;24
11.11.2020 04:21;14;13;15;22;17;0;0.0;7.8;1017;0.0;90.1;16;24;1.6;0.44;22;23
11.11.2020 04:24;15;13;15;22;17;0;0.0;7.8;1017;0.0;90.1;16;24;1.5;0.44;20;23
11.11.2020 04:27;15;13;15;21;17;0;0.0;7.8;1017;0.0;90.1;16;24;1.5;0.44;21;23
11.11.2020 04:30;15;12;15;21;16;0;0.0;7.8;1017;0.0;90.1;16;24;1.5;0.45;38;22
11.11.2020 04:33;14;12;15;21;16;0;0.0;7.8;1017;0.0;90.1;16;24;1.5;0.44;27;23
11.11.2020 04:36;14;12;15;21;16;0;0.0;7.9;1017;0.0;90.1;15;23;1.3;0.44;24;24
11.11.2020 04:39;14;12;15;21;16;0;0.0;7.9;1017;0.0;90.0;15;23;1.4;0.44;25;23
11.11.2020 04:42;14;12;15;21;16;0;0.0;7.9;1016;0.0;90.1;16;24;1.6;0.44;24;22
11.11.2020 04:45;14;12;15;21;17;0;0.0;7.9;1016;0.0;90.0;16;25;1.5;0.44;21;21
11.11.2020 04:48;14;12;15;21;17;63;0.1;7.9;1016;0.0;90.1;15;25;1.4;0.44;19;21
11.11.2020 04:51;14;13;15;21;17;117;0.3;7.8;1016;0.0;90.1;15;24;1.3;0.45;26;21
11.11.2020 04:54;14;12;15;21;16;117;0.3;7.8;1016;0.0;90.2;15;24;1.5;0.45;24;21
11.11.2020 04:57;14;12;15;21;16;117;0.3;7.8;1016;0.0;90.3;15;24;1.4;0.45;21;20
11.11.2020 05:00;14;12;15;20;16;120;0.3;7.7;1017;0.0;90.4;15;23;1.4;0.55;23;21
11.11.2020 05:03;14;13;15;20;15;119;0.4;7.7;1017;0.0;90.4;14;23;1.3;0.46;17;19
11.11.2020 05:06;14;13;14;20;15;54;0.3;7.7;1016;0.0;90.5;14;23;1.2;0.47;19;20
11.11.2020 05:09;13;13;14;20;15;0;0.2;7.6;1016;0.0;90.5;15;23;1.5;0.48;28;20
11.11.2020 05:12;13;13;14;20;15;0;0.0;7.6;1017;0.0;90.5;14;22;1.4;0.45;22;20
11.11.2020 05:15;13;12;14;21;15;0;0.0;7.7;1017;0.0;90.5;14;23;1.3;0.48;41;19
