Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
26.02.2021 02:18;15;28;35;81;92;244;0,4;7,5;1017;0,0;73,5;26;90;2,3;0,46;39;40
26.02.2021 02:21;15;28;35;80;91;234;0,3;7,6;1017;0,0;73,1;25;88;2,2;0,45;30;40
26.02.2021 02:24;14;27;34;80;91;218;0,1;7,6;1017;0,0;72,6;25;88;2,1;0,41;26;40
26.02.2021 02:27;14;27;34;79;92;211;0,0;7,6;1017;0,0;72,2;24;88;2,0;0,40;23;41
26.02.2021 02:30;14;26;34;79;92;309;0,0;7,6;1017;0,0;72,0;24;87;1,9;0,41;23;40
26.02.2021 02:33;13;26;34;77;92;229;0,0;7,6;1017;0,0;71,7;24;85;1,9;0,41;21;40
26.02.2021 02:36;13;26;33;77;93;299;0,1;7,6;1017;0,0;71,4;24;83;1,9;0,44;30;38
26.02.2021 02:39;13;26;33;77;92;243;0,4;7,7;1017;0,0;71,1;24;82;1,9;0,43;30;38
26.02.2021 02:42;13;25;33;76;92;232;0,4;7,7;1017;0,0;70,9;24;82;2,0;0,44;31;36
26.02.2021 02:45;13;26;33;75;91;224;0,4;7,7;1017;0,0;70,8;23;80;1,9;0,42;29;36
26.02.2021 02:48;13;26;33;75;90;225;0,4;7,5;1017;0,0;70,9;23;80;1,8;0,40;23;37
26.02.2021 02:51;13;26;33;75;87;227;0,4;7,4;1017;0,0;71,4;22;79;1,6;0,39;19;37
26.02.2021 02:54;13;25;32;75;86;219;0,3;7,2;1017;0,0;71,9;22;79;1,6;0,39;17;36
26.02.2021 02:57;13;25;32;74;85;356;0,2;7,1;1017;0,0;72,4;22;79;1,6;0,37;17;36
26.02.2021 03:00;13;25;32;74;84;0;0,0;7,1;1017;0,0;72,7;22;80;1,5;0,36;17;37
26.02.2021 03:03;13;25;32;75;84;352;0,3;7,1;1017;0,0;72,8;22;80;1,8;0,40;21;37
26.02.2021 03:06;13;25;32;75;86;197;0,5;7,1;1017;0,0;72,8;22;80;1,8;0,36;14;37
26.02.2021 03:09;13;25;32;76;87;195;0,4;7,1;1017;0,0;72,6;22;81;1,5;0,36;13;36
26.02.2021 03:12;13;25;32;74;88;206;0,2;7,2;1017;0,0;72,3;22;82;1,5;0,37;16;35
26.02.2021 03:15;13;25;32;75;89;336;0,0;7,1;1017;0,0;72,0;22;82;1,5;0,39;23;34
26.02.2021 03:18;13;25;32;75;86;208;0,2;7,1;1017;0,0;72,0;22;85;1,7;0,38;56;39
26.02.2021 03:21;13;25;32;75;85;199;0,4;7,0;1017;0,0;72,1;23;85;1,7;0,40;38;39
26.02.2021 03:24;13;25;32;76;84;200;0,4;6,9;1017;0,0;72,4;23;86;1,7;0,36;24;40
26.02.2021 03:27;13;25;32;76;84;203;0,3;6,9;1017;0,0;72,7;22;85;1,6;0,38;21;37
26.02.2021 03:30;13;25;32;75;84;200;0,4;6,9;1017;0,0;73,0;22;83;1,6;0,37;21;35
26.02.2021 03:33;13;25;32;75;85;198;0,4;6,9;1017;0,0;73,1;22;84;1,5;0,37;20;38
26.02.2021 03:36;13;25;32;74;85;205;0,4;7,0;1017;0,0;73,1;22;85;1,5;0,36;18;39
26.02.2021 03:39;13;25;32;74;84;355;0,0;7,0;1017;0,0;72,9;22;83;1,6;0,38;22;39
26.02.2021 03:42;13;25;32;74;85;0;0,0;7,0;1017;0,0;72,9;21;82;2,0;0,41;19;39
26.02.2021 03:45;13;24;32;74;86;352;0,0;7,0;1017;0,0;73,0;21;83;1,6;0,38;19;38
26.02.2021 03:48;13;24;32;73;86;212;0,1;7,1;1017;0,0;73,0;21;82;1,6;0,38;23;36
26.02.2021 03:51;13;24;32;73;87;227;0,3;7,1;1017;0,0;72,9;21;81;1,6;0,38;23;35
26.02.2021 03:54;13;24;32;73;88;234;0,4;7,1;1017;0,0;72,9;21;80;1,5;0,40;26;36
26.02.2021 03:57;13;24;32;73;87;243;0,3;7,0;1017;0,0;73,0;21;81;1,6;0,44;33;38
26.02.2021 04:00;13;24;31;73;84;242;0,1;6,9;1017;0,0;73,2;21;82;1,7;0,39;32;39
26.02.2021 04:03;13;24;31;73;82;351;0,0;6,8;1017;0,0;73,5;22;83;1,6;0,35;49;45
26.02.2021 04:06;13;24;31;73;81;0;0,0;6,7;1017;0,0;73,8;22;83;1,6;0,36;43;44
26.02.2021 04:09;13;24;31;74;81;351;0,1;6,7;1017;0,0;74,0;22;82;2,1;0,36;42;41
26.02.2021 04:12;13;24;31;73;81;217;0,3;6,7;1017;0,0;74,1;22;82;2,2;0,36;42;42
26.02.2021 04:15;13;24;31;73;81;215;0,4;6,7;1017;0,0;74,3;22;83;1,9;0,35;41;42
26.02.2021 04:18;13;24;31;73;83;210;0,4;6,8;1017;0,0;74,3;22;84;1,9;0,35;43;42
26.02.2021 04:21;12;24;31;73;82;208;0,4;6,8;1017;0,0;74,3;22;84;2,0;0,35;63;44
26.02.2021 04:24;12;24;31;73;80;205;0,4;6,8;1017;0,0;74,2;21;81;1,9;0,34;66;45
26.02.2021 04:27;12;24;30;73;81;206;0,4;6,8;1017;0,0;74,2;21;80;1,6;0,35;78;45
26.02.2021 04:30;12;24;30;72;83;200;0,5;6,7;1017;0,0;74,3;21;80;1,6;0,35;90;49
26.02.2021 04:33;12;23;30;72;81;200;0,5;6,7;1017;0,0;74,4;21;81;1,6;0,35;60;43
26.02.2021 04:36;12;23;30;72;82;200;0,4;6,6;1017;0,0;74,6;21;80;1,5;0,36;46;40
26.02.2021 04:39;12;23;31;72;86;210;0,2;6,5;1017;0,0;74,7;20;79;1,5;0,36;37;40
26.02.2021 04:42;12;23;31;72;85;279;0,0;6,4;1017;0,0;74,9;20;78;1,5;0,37;47;46
26.02.2021 04:45;12;23;31;72;83;214;0,2;6,3;1017;0,0;75,2;19;75;1,4;0,38;35;38
26.02.2021 04:48;12;23;31;72;84;208;0,3;6,3;1017;0,0;75,3;19;74;1,4;0,38;31;39
26.02.2021 04:51;12;23;30;71;82;201;0,3;6,4;1017;0,0;75,5;20;77;1,5;0,39;59;41
26.02.2021 04:54;12;22;30;71;80;203;0,3;6,4;1017;0,0;75,5;21;79;1,6;0,44;61;39
26.02.2021 04:57;12;23;30;71;78;201;0,3;6,5;1017;0,0;75,5;21;83;2,7;0,59;108;42
26.02.2021 05:00;12;23;29;71;78;201;0,3;6,6;1017;0,0;75,5;20;77;1,9;0,42;62;37
26.02.2021 05:03;12;22;29;70;76;199;0,3;6,8;1017;0,0;75,3;19;74;1,6;0,42;87;41
26.02.2021 05:06;12;22;29;70;76;198;0,3;6,8;1017;0,0;75,2;19;75;1,6;0,46;99;46
26.02.2021 05:09;12;22;29;70;76;198;0,3;6,9;1017;0,0;75,1;20;77;1,7;0,42;99;51
26.02.2021 05:12;12;22;29;70;75;199;0,3;6,9;1017;0,0;75,1;20;77;1,7;0,40;99;57
26.02.2021 05:15;12;22;29;69;74;207;0,2;6,9;1017;0,0;75,1;20;76;1,6;0,40;85;49
26.02.2021 05:18;12;22;29;70;75;0;0,0;6,9;1017;0,0;75,2;20;73;1,5;0,40;70;38
26.02.2021 05:21;12;22;29;71;76;0;0,0;6,8;1017;0,0;75,3;20;73;1,5;0,43;68;38
26.02.2021 05:24;12;23;30;71;77;0;0,0;6,8;1017;0,0;75,3;20;74;1,5;0,43;63;37
26.02.2021 05:27;12;23;30;73;80;0;0,0;6,8;1017;0,0;75,4;20;78;1,6;0,46;144;48
26.02.2021 05:30;12;24;30;73;81;0;0,0;6,9;1017;0,0;75,4;20;77;1,7;0,45;119;47
26.02.2021 05:33;12;25;30;74;81;0;0,0;7,0;1017;0,0;75,3;21;77;1,5;0,42;89;44
26.02.2021 05:36;13;25;30;75;80;0;0,0;7,1;1017;0,0;75,2;21;79;1,6;0,48;122;49
26.02.2021 05:39;13;25;30;74;79;0;0,0;7,2;1017;0,0;75,0;22;81;1,6;0,50;152;51
26.02.2021 05:42;13;25;30;74;77;0;0,0;7,3;1017;0,0;74,9;21;80;1,8;0,54;138;51
26.02.2021 05:45;13;25;30;73;76;205;0,0;7,3;1017;0,0;75,0;22;82;1,8;0,53;151;49
26.02.2021 05:48;14;25;30;74;76;200;0,0;7,4;1017;0,0;75,1;23;84;1,9;0,78;213;59
26.02.2021 05:51;14;25;30;73;76;355;0,0;7,4;1017;0,0;75,2;22;81;2,0;0,56;134;51
26.02.2021 05:54;14;25;30;73;75;0;0,0;7,4;1018;0,0;75,2;23;83;2,2;0,56;208;63
26.02.2021 05:57;14;28;30;101;75;0;0,0;7,4;1018;0,0;75,2;22;81;2,0;0,47;135;60
26.02.2021 06:00;14;35;34;151;99;284;0,0;7,4;1018;0,0;75,3;23;83;1,9;0,51;115;53
26.02.2021 06:03;15;31;39;110;126;203;0,2;7,4;1018;0,0;75,5;23;83;2,6;0,49;121;55
26.02.2021 06:06;16;29;41;86;136;201;0,1;7,5;1018;0,0;75,7;23;82;2,7;0,48;151;61
26.02.2021 06:09;16;29;41;81;139;199;0,0;7,5;1018;0,0;75,8;23;84;2,7;0,55;195;72
26.02.2021 06:12;17;29;42;80;141;199;0,0;7,5;1018;0,0;76,1;24;88;2,6;0,48;210;78
26.02.2021 06:15;17;30;39;80;122;199;0,2;7,5;1018;0,0;76,4;24;89;2,2;0,57;158;63
26.02.2021 06:18;17;31;35;82;92;203;0,0;7,5;1018;0,0;76,7;24;84;1,9;0,53;153;61
26.02.2021 06:21;17;31;33;81;80;207;0,2;7,5;1018;0,0;76,9;24;84;1,9;0,58;196;63
26.02.2021 06:24;17;31;33;80;76;205;0,3;7,5;1018;0,0;77,2;24;86;2,2;0,57;204;70
26.02.2021 06:27;17;32;33;81;75;205;0,3;7,5;1018;0,0;77,4;24;84;2,3;0,72;142;55
26.02.2021 06:30;17;32;33;84;76;203;0,3;7,6;1018;0,0;77,6;25;84;2,9;2,01;176;56
26.02.2021 06:33;18;32;33;84;77;204;0,1;7,6;1018;0,0;77,8;27;89;2,6;0,65;157;61
26.02.2021 06:36;18;33;33;83;75;204;0,1;7,6;1018;0,0;77,9;27;89;2,4;0,63;102;58
26.02.2021 06:39;18;34;34;85;74;204;0,0;7,6;1018;0,0;78,0;26;85;2,6;0,55;111;57
26.02.2021 06:42;19;36;34;88;73;200;0,3;7,6;1018;0,0;78,1;26;86;2,7;0,52;129;57
26.02.2021 06:45;19;36;34;90;72;200;0,3;7,7;1018;0,0;78,3;26;88;2,8;0,63;211;65
26.02.2021 06:48;19;39;34;94;71;204;0,1;7,7;1017;0,0;78,5;26;89;2,8;0,60;199;68
26.02.2021 06:51;20;41;34;97;71;352;0,0;7,8;1017;0,0;78,7;29;92;3,4;0,65;171;65
26.02.2021 06:54;21;42;35;99;72;0;0,0;7,9;1018;0,0;78,8;27;90;2,8;0,70;218;72
26.02.2021 06:57;22;43;36;101;72;207;0,0;7,9;1018;0,0;79,0;28;90;3,1;0,66;167;62
26.02.2021 07:00;23;45;36;105;70;199;0,1;8,0;1018;0,0;79,2;29;92;2,9;0,63;171;63
26.02.2021 07:03;24;47;37;107;69;199;0,2;8,1;1018;0,0;79,4;29;91;2,7;0,63;173;66
26.02.2021 07:06;24;49;37;109;68;266;0,0;8,2;1018;0,0;79,5;28;91;2,6;0,71;227;77
26.02.2021 07:09;25;49;38;110;69;0;0,0;8,3;1018;0,0;79,6;29;92;2,6;0,73;279;87
26.02.2021 07:12;26;50;38;112;69;0;0,0;8,4;1018;0,0;79,6;29;94;3,2;0,88;283;86
26.02.2021 07:15;26;51;39;113;72;0;0,0;8,4;1018;0,0;79,7;30;95;3,3;0,88;313;93
26.02.2021 07:18;27;51;40;113;73;0;0,0;8,5;1018;0,0;79,7;30;94;3,1;0,94;278;82
26.02.2021 07:21;27;52;40;113;74;0;0,0;8,5;1018;0,0;79,7;30;96;3,5;0,95;334;87
26.02.2021 07:24;28;51;40;112;74;0;0,0;8,6;1018;0,0;79,7;31;99;3,5;1,01;351;95
26.02.2021 07:27;28;49;40;109;73;356;0,0;8,6;1018;0,0;79,7;32;98;3,8;0,97;329;99
26.02.2021 07:30;28;48;40;106;72;202;0,1;8,7;1018;0,0;79,7;33;98;3,5;0,94;251;80
26.02.2021 07:33;27;48;40;106;71;195;0,3;8,7;1018;0,0;79,7;37;105;3,4;1,00;276;85
26.02.2021 07:36;27;49;39;106;72;204;0,3;8,7;1018;0,0;79,6;39;109;3,8;1,03;296;95
26.02.2021 07:39;27;48;39;106;72;240;0,3;8,7;1018;0,0;79,6;39;109;3,8;0,91;263;88
26.02.2021 07:42;27;50;39;108;72;247;0,3;8,7;1018;0,0;79,6;37;106;3,6;0,83;224;80
26.02.2021 07:45;27;51;39;109;71;225;0,4;8,7;1018;0,0;79,6;38;108;4,2;1,43;225;76
26.02.2021 07:48;27;53;40;115;71;199;0,4;8,6;1018;0,0;79,8;38;107;8,0;1,39;191;79
26.02.2021 07:51;28;53;40;114;71;193;0,4;8,7;1018;0,0;80,0;37;104;4,7;0,96;181;69
26.02.2021 07:54;28;52;41;113;72;186;0,2;8,8;1018;0,0;80,2;40;107;3,6;0,93;197;83
26.02.2021 07:57;29;52;41;114;73;359;0,0;8,8;1018;0,0;80,2;45;115;4,4;1,02;201;84
26.02.2021 08:00;29;48;42;107;76;0;0,0;8,9;1018;0,0;80,0;46;119;4,4;1,15;236;88
26.02.2021 08:03;29;44;42;104;77;0;0,0;8,9;1018;0,0;79,8;45;117;4,6;1,08;249;91
26.02.2021 08:06;28;41;41;99;79;0;0,0;8,9;1018;0,0;79,6;45;116;4,2;1,05;243;85
26.02.2021 08:09;27;37;41;94;79;145;0,0;8,9;1018;0,0;79,3;46;118;4,0;1,33;253;81
26.02.2021 08:12;25;31;39;83;80;148;0,0;8,8;1018;0,0;79,0;49;121;4,0;0,96;197;74
26.02.2021 08:15;23;29;38;81;80;147;0,2;8,7;1018;0,0;78,8;50;126;3,9;0,97;229;80
26.02.2021 08:18;22;28;37;78;78;99;0,0;8,6;1018;0,0;78,7;51;128;3,9;0,98;271;87
26.02.2021 08:21;20;28;36;79;79;0;0,0;8,5;1018;0,0;78,5;51;131;4,2;1,29;280;84
26.02.2021 08:24;19;28;35;79;81;0;0,0;8,5;1018;0,0;78,4;50;130;5,2;1,17;391;109
26.02.2021 08:27;18;29;35;80;82;0;0,0;8,6;1018;0,0;78,2;49;129;5,4;1,09;320;108
26.02.2021 08:30;18;33;35;87;83;0;0,0;8,6;1018;0,0;78,1;48;128;5,0;1,11;323;105
26.02.2021 08:33;19;34;35;90;85;3;0,0;8,7;1018;0,0;78,0;49;129;5,5;1,52;304;102
26.02.2021 08:36;19;34;36;89;87;111;0,0;8,8;1018;0,0;77,9;49;126;5,4;1,16;258;89
26.02.2021 08:39;20;32;36;86;87;0;0,0;8,9;1018;0,0;77,8;49;127;4,7;1,11;298;96
26.02.2021 08:42;20;32;36;85;88;0;0,0;9,0;1018;0,0;77,8;51;130;5,2;1,02;315;118
26.02.2021 08:45;20;33;37;87;88;0;0,0;9,1;1018;0,0;77,6;51;129;4,3;0,93;240;98
26.02.2021 08:48;20;34;37;89;87;0;0,0;9,2;1018;0,0;77,4;48;122;4,0;0,81;200;86
26.02.2021 08:51;21;33;37;89;88;0;0,0;9,3;1018;0,0;77,2;43;112;3,6;0,89;239;86
26.02.2021 08:54;21;33;37;89;88;0;0,0;9,4;1018;0,0;76,8;40;109;4,2;1,09;319;110
26.02.2021 08:57;21;32;38;88;89;5;0,0;9,5;1018;0,0;76,4;37;105;5,2;1,01;248;90
26.02.2021 09:00;21;32;38;89;91;150;0,1;9,5;1018;0,0;76,2;37;106;4,3;0,88;259;91
26.02.2021 09:03;21;32;38;87;94;8;0,1;9,5;1018;0,0;76,1;37;107;4,2;0,92;276;94
26.02.2021 09:06;21;33;38;89;95;0;0,0;9,6;1018;0,0;76,0;38;108;4,7;1,00;282;98
26.02.2021 09:09;21;35;38;91;95;0;0,0;9,7;1018;0,0;75,8;39;109;4,7;1,28;301;100
26.02.2021 09:12;21;36;38;94;95;0;0,0;9,7;1018;0,0;75,6;41;115;5,0;1,23;322;103
26.02.2021 09:15;21;37;38;94;92;0;0,0;9,8;1019;0,0;75,6;45;121;7,2;1,48;340;107
26.02.2021 09:18;22;37;38;94;88;0;0,0;10,0;1019;0,0;75,8;48;125;6,0;1,07;308;98
26.02.2021 09:21;23;41;38;99;86;0;0,0;10,0;1019;0,0;75,9;52;129;5,7;0,88;260;97
26.02.2021 09:24;24;41;39;99;84;0;0,0;10,1;1019;0,0;76,0;53;128;6,1;0,72;179;79
26.02.2021 09:27;24;42;39;101;83;0;0,0;10,2;1019;0,0;76,0;51;119;3,5;0,69;151;70
26.02.2021 09:30;25;43;39;103;82;0;0,0;10,4;1019;0,0;75,9;48;110;2,3;0,61;122;68
26.02.2021 09:33;25;44;40;101;81;0;0,0;10,5;1019;0,0;75,9;45;100;2,2;0,57;102;61
26.02.2021 09:36;26;45;39;101;79;0;0,1;10,7;1019;0,0;75,9;37;81;1,9;0,50;69;54
26.02.2021 09:39;26;42;39;91;77;360;0,3;10,8;1019;0,0;76,0;31;65;1,5;0,49;49;50
26.02.2021 09:42;26;35;37;74;71;354;0,5;11,0;1019;0,0;76,2;26;50;1,2;0,41;27;43
26.02.2021 09:45;24;33;34;67;64;351;0,7;11,0;1019;0,0;76,4;24;45;0,9;0,42;19;40
26.02.2021 09:48;23;33;31;68;57;356;0,8;11,1;1019;0,0;76,7;22;40;0,9;0,39;22;42
26.02.2021 09:51;22;34;29;71;52;356;0,7;11,0;1019;0,0;77,0;21;36;0,7;0,40;22;39
26.02.2021 09:54;21;31;27;63;46;352;0,6;10,9;1019;0,0;77,3;21;37;0,7;0,43;25;41
26.02.2021 09:57;19;23;25;46;41;334;0,8;10,9;1019;0,0;77,4;20;37;0,8;0,41;37;49
26.02.2021 10:00;18;20;23;39;39;322;1,2;10,8;1019;0,0;77,6;19;35;0,8;0,37;27;47
26.02.2021 10:03;16;19;21;36;37;322;1,6;10,8;1019;0,0;77,8;18;32;0,6;0,35;21;40
26.02.2021 10:06;15;18;19;35;33;324;1,6;10,8;1019;0,0;77,9;18;34;0,6;0,44;25;44
26.02.2021 10:09;13;18;17;34;29;332;1,2;10,8;1019;0,0;78,0;17;33;0,7;0,35;39;45
26.02.2021 10:12;12;17;15;33;26;342;0,9;10,8;1019;0,0;78,1;17;33;0,7;0,36;53;49
26.02.2021 10:15;12;16;14;31;24;345;0,8;10,7;1019;0,0;78,0;16;30;0,6;0,37;31;49
26.02.2021 10:18;11;16;13;30;22;333;1,1;10,7;1019;0,0;78,0;16;28;0,5;0,35;23;43
26.02.2021 10:21;11;15;13;29;22;327;1,3;10,7;1019;0,0;78,0;15;26;0,5;0,43;23;42
26.02.2021 10:24;11;11;13;22;21;328;1,4;10,7;1019;0,0;77,9;10;17;0,5;0,27;15;31
26.02.2021 10:27;10;9;12;18;22;333;1,5;10,7;1019;0,0;77,6;8;13;0,4;0,25;9;26
26.02.2021 10:30;9;7;11;17;22;342;1,6;10,5;1019;0,0;77,2;7;14;0,4;0,30;18;37
26.02.2021 10:33;7;7;10;16;23;349;1,6;10,3;1019;0,0;76,6;7;13;0,5;0,27;7;26
26.02.2021 10:36;6;6;9;15;22;350;1,5;10,1;1020;0,1;76,1;6;12;0,4;0,26;17;30
26.02.2021 10:39;5;6;8;14;21;350;1,5;10,0;1020;0,1;75,6;5;9;0,3;0,24;6;21
26.02.2021 10:42;5;6;7;14;19;345;1,6;10,0;1020;0,4;75,2;5;9;0,3;0,23;16;24
26.02.2021 10:45;5;5;7;13;17;343;1,7;9,9;1020;0,1;74,9;5;9;0,3;0,23;9;21
26.02.2021 10:48;5;5;6;13;16;341;2,0;9,8;1020;0,0;74,7;5;9;0,2;0,24;9;25
26.02.2021 10:51;4;5;6;12;15;338;2,2;9,7;1020;0,0;74,8;5;9;0,3;0,25;11;29
26.02.2021 10:54;4;5;6;12;14;334;2,4;9,6;1020;0,0;74,9;5;8;0,3;0,32;22;33
26.02.2021 10:57;4;5;6;12;12;331;2,4;9,6;1020;0,0;75,2;5;8;0,4;0,28;12;31
26.02.2021 11:00;4;5;6;12;12;331;2,1;9,6;1020;0,0;75,4;5;9;0,3;0,25;31;45
26.02.2021 11:03;4;5;6;12;10;331;1,9;9,6;1020;0,0;75,5;5;8;0,4;0,30;18;35
26.02.2021 11:06;4;6;6;13;9;331;1,8;9,5;1020;0,0;75,6;5;7;0,5;0,25;20;36
26.02.2021 11:09;4;6;6;12;10;330;1,8;9,5;1020;0,0;75,6;5;7;0,6;0,25;25;45
26.02.2021 11:12;4;5;6;11;9;329;1,9;9,5;1020;0,0;75,7;5;6;0,3;0,23;11;35
26.02.2021 11:15;4;5;5;10;9;330;2,0;9,4;1020;0,0;75,7;4;5;0,3;0,23;10;26
26.02.2021 11:18;4;5;5;9;9;318;2,9;9,0;1020;0,0;75,7;4;4;0,2;0,24;15;28
26.02.2021 11:21;4;4;5;9;9;332;2,0;9,2;1020;0,0;76,0;4;4;0,2;0,26;7;22
26.02.2021 11:24;4;4;5;9;8;338;1,6;9,3;1020;0,0;76,0;4;4;0,2;0,24;17;33
26.02.2021 11:27;3;4;4;8;7;346;1,4;9,3;1020;0,0;76,0;4;4;0,3;0,26;44;94
26.02.2021 11:30;3;3;4;7;7;345;1,6;9,3;1020;1,0;75,8;4;4;0,3;0,25;7;21
26.02.2021 11:33;3;4;4;8;7;340;1,8;9,2;1020;0,9;75,7;4;5;0,2;0,26;23;35
26.02.2021 11:36;3;4;4;8;7;334;1,8;9,2;1020;2,4;75,8;4;4;0,3;0,26;10;29
26.02.2021 11:39;3;4;4;8;7;331;1,5;9,3;1021;2,8;76,0;4;6;1,0;0,31;40;52
26.02.2021 11:42;3;3;4;7;7;331;1,4;9,2;1021;1,6;76,3;4;4;0,8;0,25;7;28
26.02.2021 11:45;3;4;4;7;7;332;1,6;9,2;1021;0,8;76,6;4;6;0,5;0,32;32;47
26.02.2021 11:48;3;4;4;8;7;333;1,6;9,1;1021;0,9;77,0;4;5;0,5;0,25;28;40
26.02.2021 11:51;3;4;4;8;7;333;1,7;9,1;1021;0,8;77,4;4;4;0,3;0,24;8;25
26.02.2021 11:54;3;4;3;8;7;332;1,5;9,1;1021;0,4;77,9;4;3;0,3;0,24;11;25
26.02.2021 11:57;3;4;3;8;7;336;1,3;9,1;1021;0,2;78,4;4;3;0,3;0,24;5;20
26.02.2021 12:00;3;4;3;8;7;349;1,0;9,0;1021;0,1;78,8;4;4;0,3;0,27;13;34
26.02.2021 12:03;3;4;3;7;7;356;1,0;8,9;1021;0,0;79,0;4;6;0,7;0,34;17;41
26.02.2021 12:06;3;4;3;7;7;358;1,0;8,8;1021;0,0;79,3;4;5;0,4;0,25;6;31
26.02.2021 12:09;3;4;3;8;7;350;1,0;8,8;1021;0,0;79,5;5;5;0,4;0,31;7;35
26.02.2021 12:12;3;4;3;8;7;348;1,1;8,7;1021;0,0;79,8;5;5;0,4;0,29;11;36
26.02.2021 12:15;3;4;3;8;7;346;1,1;8,7;1021;0,0;80,0;6;7;0,3;0,28;17;43
