Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
19.11.2020 02:18;16;13;19;26;25;211;0.2;5.6;1008;0.0;88.2;18;30;2.7;0.50;45;18
19.11.2020 02:21;16;13;19;27;24;213;0.1;5.7;1008;0.0;88.2;18;30;2.7;0.51;51;19
19.11.2020 02:24;16;13;19;26;23;217;0.2;5.7;1008;0.0;88.2;18;30;2.6;0.49;54;23
19.11.2020 02:27;16;13;18;26;23;272;0.0;5.7;1008;0.0;88.1;18;30;2.6;0.50;46;18
19.11.2020 02:30;16;13;18;26;23;204;0.0;5.7;1008;0.0;88.1;18;30;2.6;0.49;46;19
19.11.2020 02:33;16;13;18;27;23;203;0.1;5.7;1008;0.0;88.1;17;30;2.5;0.49;48;21
19.11.2020 02:36;16;13;18;27;23;205;0.2;5.7;1008;0.0;88.1;17;31;2.6;0.49;45;20
19.11.2020 02:39;16;13;18;27;24;284;0.0;5.8;1008;0.0;88.1;17;31;2.6;0.48;44;20
19.11.2020 02:42;16;13;18;26;25;214;0.0;5.8;1009;0.0;88.2;17;31;2.6;0.49;43;20
19.11.2020 02:45;16;14;19;27;26;208;0.1;5.8;1009;0.0;88.2;17;31;2.5;0.48;42;19
19.11.2020 02:48;16;20;19;26;27;206;0.3;5.8;1009;0.0;88.1;17;32;2.5;0.50;54;19
19.11.2020 02:51;16;20;19;27;26;283;0.2;5.8;1009;0.0;88.2;17;31;2.6;0.50;51;18
19.11.2020 02:54;16;20;19;27;26;214;0.0;5.8;1009;0.0;88.2;17;31;2.5;0.49;47;20
19.11.2020 02:57;16;19;19;26;26;284;0.0;5.9;1009;0.0;88.2;17;31;2.5;0.47;43;20
19.11.2020 03:00;16;19;19;26;25;0;0.0;5.9;1009;0.0;88.1;17;31;2.5;0.48;43;18
19.11.2020 03:03;16;20;18;27;25;0;0.0;5.8;1009;0.0;88.0;17;31;2.5;0.48;42;19
19.11.2020 03:06;16;20;19;28;25;0;0.0;5.9;1008;0.0;88.1;18;31;2.6;0.48;42;19
19.11.2020 03:09;16;21;19;28;25;0;0.0;6.0;1008;0.0;88.1;18;32;2.6;0.48;42;20
19.11.2020 03:12;16;21;19;28;24;0;0.0;6.1;1008;0.0;88.2;18;32;2.6;0.48;44;20
19.11.2020 03:15;17;21;19;28;24;0;0.0;6.2;1008;0.0;88.2;19;32;2.6;0.50;46;21
19.11.2020 03:18;17;21;19;29;24;0;0.0;6.3;1008;0.0;88.1;19;33;2.7;0.49;47;21
19.11.2020 03:21;17;21;19;28;24;0;0.0;6.4;1008;0.0;88.1;19;33;2.7;0.48;50;20
19.11.2020 03:24;17;21;19;28;25;0;0.0;6.4;1008;0.0;88.0;20;34;2.7;0.49;47;21
19.11.2020 03:27;17;21;19;29;24;0;0.0;6.5;1008;0.0;88.0;19;33;2.7;0.50;53;20
19.11.2020 03:30;17;22;19;29;24;0;0.0;6.6;1008;0.1;87.9;19;33;2.8;0.49;56;21
19.11.2020 03:33;17;22;19;29;25;0;0.0;6.7;1008;0.3;87.9;19;32;2.7;0.48;50;20
19.11.2020 03:36;17;22;19;29;25;0;0.0;6.8;1008;0.0;87.8;20;33;2.7;0.49;48;19
19.11.2020 03:39;17;22;19;28;25;0;0.0;6.8;1008;0.0;87.7;20;33;2.7;0.51;56;19
19.11.2020 03:42;17;21;19;28;27;218;0.0;6.8;1008;0.0;87.6;20;32;2.6;0.48;48;18
19.11.2020 03:45;17;21;19;28;27;285;0.0;6.8;1008;0.0;87.6;20;32;2.6;0.48;50;18
19.11.2020 03:48;17;22;19;28;26;0;0.0;6.8;1008;0.0;87.5;20;33;2.9;0.50;58;22
19.11.2020 03:51;17;21;19;28;25;0;0.0;6.8;1008;0.0;87.5;20;33;2.8;0.49;53;20
19.11.2020 03:54;17;21;19;28;24;0;0.0;6.9;1008;0.0;87.5;20;33;2.7;0.50;60;20
19.11.2020 03:57;17;21;19;28;23;0;0.0;6.9;1008;0.0;87.5;20;33;2.7;0.48;58;20
19.11.2020 04:00;17;22;19;28;24;0;0.0;7.0;1008;0.0;87.5;19;32;2.7;0.50;52;19
19.11.2020 04:03;17;22;19;29;25;0;0.0;7.0;1008;0.0;87.4;19;32;2.7;0.48;50;19
19.11.2020 04:06;17;22;19;29;26;358;0.0;7.1;1008;0.0;87.4;19;32;2.7;0.49;52;19
19.11.2020 04:09;17;22;19;28;28;189;0.3;7.1;1008;0.0;87.4;20;31;2.7;0.49;53;19
19.11.2020 04:12;17;21;19;28;28;198;0.0;7.2;1008;0.0;87.3;20;31;2.7;0.49;55;20
19.11.2020 04:15;17;20;19;27;27;281;0.0;7.2;1008;0.0;87.3;19;31;2.7;0.49;60;19
19.11.2020 04:18;17;21;19;27;26;0;0.0;7.2;1008;0.0;87.2;19;31;2.8;0.49;61;20
19.11.2020 04:21;17;21;19;27;25;0;0.0;7.2;1008;0.0;87.2;19;30;2.7;0.47;77;19
19.11.2020 04:24;16;21;19;28;24;0;0.0;7.2;1008;0.0;87.2;18;30;2.7;0.48;97;20
19.11.2020 04:27;16;21;19;28;25;280;0.1;7.2;1008;0.0;87.2;18;30;2.8;0.49;74;24
19.11.2020 04:30;17;21;19;28;27;201;0.3;7.2;1008;0.0;87.2;18;30;2.8;0.50;75;24
19.11.2020 04:33;17;21;19;28;28;206;0.2;7.2;1008;0.0;87.3;17;30;2.8;0.51;74;22
19.11.2020 04:36;17;21;19;28;28;352;0.0;7.3;1008;0.0;87.3;17;30;2.8;0.51;79;21
19.11.2020 04:39;17;21;19;28;29;0;0.0;7.4;1008;0.0;87.3;17;30;2.7;0.49;62;20
19.11.2020 04:42;17;21;19;28;29;0;0.0;7.4;1008;0.0;87.3;17;30;2.7;0.49;61;20
19.11.2020 04:45;17;21;19;27;28;0;0.0;7.5;1008;0.0;87.2;17;30;2.7;0.51;85;22
19.11.2020 04:48;17;21;19;28;27;0;0.0;7.5;1008;0.0;87.2;17;30;2.7;0.50;84;23
19.11.2020 04:51;16;21;19;28;27;0;0.0;7.5;1008;0.0;87.2;17;30;2.7;0.51;112;28
19.11.2020 04:54;16;21;19;27;26;0;0.0;7.6;1008;0.0;87.2;17;30;3.2;0.50;79;25
19.11.2020 04:57;16;21;19;27;26;0;0.0;7.6;1008;0.0;87.1;17;30;2.9;0.50;70;21
19.11.2020 05:00;16;21;19;28;26;356;0.0;7.6;1008;0.0;87.1;16;29;2.8;0.50;123;23
19.11.2020 05:03;16;21;19;27;27;201;0.1;7.7;1008;0.0;87.2;17;29;2.9;0.71;149;29
19.11.2020 05:06;16;21;19;27;27;210;0.1;7.7;1008;0.0;87.2;17;30;2.8;0.51;99;24
19.11.2020 05:09;16;21;19;26;27;0;0.1;7.8;1008;0.0;87.2;17;30;3.2;0.51;86;24
19.11.2020 05:12;16;21;19;26;27;0;0.0;7.9;1008;0.0;87.1;17;31;4.6;0.54;90;24
19.11.2020 05:15;16;20;19;26;26;0;0.0;7.9;1008;0.0;87.0;17;30;4.2;0.57;100;23
19.11.2020 05:18;16;20;19;26;25;0;0.0;7.9;1008;0.0;87.0;17;30;3.1;0.57;120;25
19.11.2020 05:21;16;20;19;25;26;0;0.0;8.0;1008;0.0;86.9;17;30;2.9;0.70;107;25
19.11.2020 05:24;16;21;19;26;26;352;0.2;8.0;1008;0.0;86.9;17;30;3.0;0.55;97;25
19.11.2020 05:27;16;20;18;26;26;237;0.4;8.0;1008;0.0;86.9;16;30;3.0;0.52;99;23
19.11.2020 05:30;16;20;18;25;26;245;0.3;8.0;1008;0.0;86.9;16;30;2.9;0.53;110;29
19.11.2020 05:33;16;20;19;25;28;296;0.1;8.1;1008;0.0;86.9;17;30;3.0;0.56;123;32
19.11.2020 05:36;16;20;19;25;27;0;0.2;8.1;1008;0.0;86.9;16;29;3.0;0.56;94;25
19.11.2020 05:39;16;20;18;25;26;352;0.3;8.1;1008;0.0;86.8;16;30;2.9;0.55;97;27
19.11.2020 05:42;16;20;18;25;26;360;0.1;8.2;1008;0.0;86.8;16;29;2.9;0.57;82;25
19.11.2020 05:45;16;20;18;25;26;0;0.0;8.3;1008;0.0;86.7;16;30;3.1;0.74;118;24
19.11.2020 05:48;16;20;18;24;24;0;0.0;8.3;1008;0.0;86.6;16;30;3.1;0.61;148;28
19.11.2020 05:51;16;19;18;24;24;298;0.0;8.4;1008;0.0;86.4;16;30;3.2;0.61;148;33
19.11.2020 05:54;16;19;18;24;24;197;0.0;8.4;1008;0.0;86.3;16;30;3.3;0.59;143;30
19.11.2020 05:57;15;19;18;24;24;250;0.0;8.4;1008;0.0;86.3;16;29;3.7;0.72;118;32
19.11.2020 06:00;15;19;18;24;24;0;0.0;8.5;1008;0.0;86.3;16;30;3.4;0.66;141;33
19.11.2020 06:03;15;19;18;23;24;0;0.0;8.5;1008;0.0;86.2;16;30;3.2;0.65;140;35
19.11.2020 06:06;15;19;18;23;24;0;0.0;8.6;1008;0.0;86.1;16;30;3.2;0.78;137;36
19.11.2020 06:09;15;19;17;23;24;0;0.0;8.7;1008;0.0;86.1;17;31;3.9;0.72;163;37
19.11.2020 06:12;15;19;17;23;24;0;0.0;8.7;1008;0.0;86.0;17;32;3.3;0.67;145;39
19.11.2020 06:15;15;19;17;24;23;0;0.0;8.8;1008;0.0;85.9;17;31;3.0;0.63;115;37
19.11.2020 06:18;15;19;17;24;24;0;0.0;8.9;1008;0.0;85.7;18;32;3.1;0.66;176;39
19.11.2020 06:21;15;19;17;23;24;0;0.0;9.1;1008;0.0;85.5;18;32;2.9;0.69;176;39
19.11.2020 06:24;15;19;18;24;24;0;0.0;9.2;1008;0.0;85.3;18;32;2.9;0.60;180;42
19.11.2020 06:27;15;19;18;24;24;0;0.0;9.2;1008;0.0;85.0;19;35;2.7;0.61;154;41
19.11.2020 06:30;16;19;18;23;24;0;0.0;9.3;1008;0.0;84.8;23;43;3.1;0.66;168;36
19.11.2020 06:33;16;19;18;24;24;0;0.0;9.3;1008;0.0;84.6;23;44;3.6;0.68;179;38
19.11.2020 06:36;15;18;18;23;24;0;0.0;9.4;1008;0.0;84.4;27;53;3.5;0.61;188;38
19.11.2020 06:39;15;17;18;22;25;0;0.0;9.4;1008;0.1;84.3;20;38;3.2;0.51;179;48
19.11.2020 06:42;15;15;17;21;24;0;0.0;9.4;1008;0.0;84.2;14;22;2.0;0.33;50;37
19.11.2020 06:45;15;13;17;18;22;0;0.0;9.6;1008;1.0;84.3;13;19;1.2;0.30;38;35
19.11.2020 06:48;14;11;16;16;21;0;0.0;9.8;1008;1.5;84.5;13;19;1.1;0.33;45;37
19.11.2020 06:51;13;10;14;15;18;0;0.0;10.1;1008;1.1;84.7;13;18;1.2;0.29;34;36
19.11.2020 06:54;11;9;13;13;16;0;0.0;10.4;1008;0.7;84.8;13;19;1.5;0.30;38;35
19.11.2020 06:57;10;8;11;13;15;327;0.3;10.7;1008;2.8;84.9;13;18;2.3;0.29;30;29
19.11.2020 07:00;9;8;10;13;13;282;0.4;10.9;1008;0.3;84.9;13;18;1.1;0.32;23;25
19.11.2020 07:03;8;8;9;13;12;286;0.4;11.0;1008;0.1;85.1;13;18;1.1;0.30;29;27
19.11.2020 07:06;8;8;9;13;11;294;0.5;11.0;1008;0.1;85.3;13;18;1.3;0.40;63;42
19.11.2020 07:09;8;8;9;12;10;298;0.5;11.0;1008;0.0;85.6;13;18;1.4;0.32;44;40
19.11.2020 07:12;8;8;8;12;10;295;0.5;11.0;1008;0.0;85.8;14;18;1.6;0.42;64;46
19.11.2020 07:15;7;7;8;12;10;279;0.5;11.0;1008;0.1;86.1;13;18;2.7;0.40;80;53
19.11.2020 07:18;7;8;8;12;10;283;0.4;11.0;1008;0.0;86.2;13;18;1.9;0.38;62;48
19.11.2020 07:21;7;8;8;12;10;287;0.4;10.9;1008;0.0;86.4;13;17;1.4;0.42;62;43
19.11.2020 07:24;7;7;8;12;10;301;0.4;10.9;1008;0.1;86.6;13;17;1.5;0.33;52;44
19.11.2020 07:27;7;7;8;12;10;302;0.5;10.9;1008;0.0;86.7;12;17;1.4;0.35;46;43
19.11.2020 07:30;7;7;8;12;10;306;0.6;10.9;1008;0.4;86.8;12;16;1.3;0.34;48;47
19.11.2020 07:33;7;7;8;12;9;305;0.5;10.9;1008;1.6;87.0;13;16;1.1;0.42;45;42
19.11.2020 07:36;7;7;8;12;10;306;0.5;10.9;1008;0.1;87.1;13;15;1.1;0.38;49;43
19.11.2020 07:39;7;7;8;12;9;320;0.8;11.0;1008;0.1;87.2;13;16;1.0;0.36;40;45
19.11.2020 07:42;7;7;8;12;9;325;1.1;11.0;1008;0.3;87.4;12;15;1.3;0.36;45;41
19.11.2020 07:45;7;5;8;9;9;327;1.2;11.0;1008;0.0;87.5;11;13;1.3;0.42;46;41
19.11.2020 07:48;6;4;7;8;9;323;1.3;11.0;1009;0.0;87.6;11;13;0.9;0.39;34;40
19.11.2020 07:51;6;4;7;8;8;323;1.5;10.9;1009;0.0;87.7;11;13;1.2;0.39;35;43
19.11.2020 07:54;5;3;6;7;8;326;1.6;10.8;1009;0.6;87.8;10;12;1.1;0.47;70;56
19.11.2020 07:57;5;3;5;7;7;329;1.5;10.8;1009;2.0;87.8;10;12;1.4;0.35;49;52
19.11.2020 08:00;4;3;5;6;7;329;1.2;10.7;1009;1.7;87.8;10;11;1.9;0.60;71;77
19.11.2020 08:03;4;2;4;5;7;328;1.0;10.7;1009;0.6;87.7;9;10;1.5;0.34;48;63
19.11.2020 08:06;3;1;4;4;6;323;0.9;10.6;1009;0.3;87.7;9;10;0.9;0.35;33;53
19.11.2020 08:09;3;1;4;4;6;322;0.9;10.5;1009;0.2;87.6;9;10;0.9;0.39;36;57
19.11.2020 08:12;3;0;3;4;5;322;0.8;10.4;1009;0.1;87.6;9;10;1.1;0.41;48;55
19.11.2020 08:15;2;0;3;4;4;319;0.7;10.4;1009;0.0;87.5;9;11;1.1;0.49;85;69
19.11.2020 08:18;2;0;3;4;4;320;0.6;10.3;1009;0.0;87.5;8;10;1.1;0.51;52;60
19.11.2020 08:21;2;0;2;3;4;313;0.5;10.3;1010;0.2;87.5;8;8;0.9;0.41;30;47
19.11.2020 08:24;2;0;2;3;4;306;0.4;10.3;1010;0.1;87.5;7;8;1.1;0.33;30;47
19.11.2020 08:27;1;-1;2;3;4;0;0.3;10.3;1010;0.0;87.4;8;8;1.0;0.34;30;49
19.11.2020 08:30;1;-1;2;3;4;329;0.5;10.2;1010;0.0;87.4;7;8;1.0;0.37;41;54
19.11.2020 08:33;1;-1;2;3;4;327;0.6;10.2;1010;0.0;87.4;7;8;0.8;0.41;39;45
19.11.2020 08:36;1;-1;2;3;4;322;0.6;10.2;1010;0.0;87.3;7;8;3.5;0.36;53;62
19.11.2020 08:39;1;-1;2;3;4;313;0.5;10.2;1010;0.0;87.3;7;7;1.2;0.27;20;40
19.11.2020 08:42;1;-1;1;3;3;308;0.5;10.1;1010;0.0;87.2;6;7;0.4;0.28;22;43
19.11.2020 08:45;1;-1;1;3;4;309;0.5;10.1;1010;0.3;87.0;6;6;0.4;0.32;16;43
19.11.2020 08:48;1;-1;1;3;4;301;0.5;10.0;1010;1.3;86.8;6;6;0.4;0.22;8;23
19.11.2020 08:51;1;-1;1;3;3;288;0.4;10.0;1010;0.5;86.7;6;6;0.6;0.34;15;28
19.11.2020 08:54;1;0;2;3;3;291;0.4;10.0;1010;0.1;86.6;6;6;0.5;0.31;14;29
19.11.2020 08:57;1;-1;2;3;3;307;0.5;9.9;1010;0.8;86.5;6;6;0.5;0.27;22;41
19.11.2020 09:00;1;-1;2;3;3;307;0.8;9.9;1010;0.3;86.3;6;7;0.5;0.23;17;41
19.11.2020 09:03;1;-1;2;3;3;302;0.9;9.8;1010;0.3;85.8;6;7;0.4;0.24;15;32
19.11.2020 09:06;1;-1;2;3;3;288;0.8;9.7;1010;0.2;85.4;6;7;0.4;0.20;15;32
19.11.2020 09:09;1;-1;2;4;3;276;0.6;9.7;1010;0.0;85.0;6;7;0.5;0.22;30;43
19.11.2020 09:12;1;-1;2;4;4;254;0.4;9.7;1010;0.1;84.8;6;7;0.9;0.28;28;49
19.11.2020 09:15;1;-1;2;4;5;251;0.5;9.7;1010;0.0;84.6;6;7;1.0;0.29;28;47
19.11.2020 09:18;1;-1;2;4;5;269;0.5;9.6;1010;0.4;84.4;6;7;1.0;0.30;19;37
19.11.2020 09:21;1;-1;2;4;5;274;0.4;9.5;1010;0.3;84.1;6;8;0.9;0.33;22;35
19.11.2020 09:24;1;-1;2;4;5;277;0.4;9.5;1010;0.2;83.8;6;9;0.6;0.25;20;38
19.11.2020 09:27;1;0;2;4;5;263;0.3;9.5;1010;0.2;83.6;6;8;0.5;0.23;11;33
19.11.2020 09:30;1;0;2;5;5;273;0.5;9.5;1010;0.0;83.4;6;8;0.4;0.58;37;40
19.11.2020 09:33;1;0;2;5;5;287;0.6;9.4;1010;0.0;83.1;6;9;0.5;0.25;21;39
19.11.2020 09:36;1;1;2;5;5;294;0.7;9.4;1010;0.0;82.8;5;9;0.4;0.24;26;39
19.11.2020 09:39;1;0;3;5;6;293;0.7;9.4;1010;0.0;82.4;6;9;0.3;0.29;15;30
19.11.2020 09:42;1;0;3;6;6;288;0.6;9.4;1010;0.0;82.0;6;10;0.6;0.25;19;26
19.11.2020 09:45;1;0;3;6;6;290;0.6;9.5;1010;0.0;81.4;6;10;0.5;0.23;15;28
19.11.2020 09:48;2;0;3;6;6;291;0.6;9.5;1011;0.0;81.0;6;10;0.4;0.25;18;28
19.11.2020 09:51;2;0;3;6;6;294;0.6;9.6;1011;0.0;80.6;6;11;0.5;0.34;52;36
19.11.2020 09:54;2;0;3;6;6;296;0.6;9.6;1011;0.0;80.3;6;10;0.8;0.29;34;41
19.11.2020 09:57;2;1;3;6;6;307;0.7;9.7;1011;0.0;79.9;6;10;0.6;0.25;19;36
19.11.2020 10:00;2;1;3;7;7;323;0.9;9.8;1011;0.0;79.6;6;10;0.4;0.24;21;39
19.11.2020 10:03;2;1;3;7;7;328;0.9;9.8;1011;0.0;79.2;6;10;0.3;0.28;15;36
19.11.2020 10:06;2;0;4;7;7;323;0.8;9.9;1011;0.0;78.8;6;11;0.7;0.32;26;35
19.11.2020 10:09;2;1;4;7;8;301;0.6;10.0;1011;0.0;78.6;6;11;0.6;0.24;18;35
19.11.2020 10:12;2;1;4;7;9;302;0.6;10.0;1011;0.0;78.1;6;11;0.4;0.28;25;37
19.11.2020 10:15;2;1;4;7;9;292;0.6;10.0;1011;0.0;77.6;6;11;0.5;0.27;15;31
19.11.2020 10:18;2;1;4;8;9;284;0.6;10.0;1011;0.0;77.1;6;11;0.5;0.28;22;35
19.11.2020 10:21;2;2;4;8;10;268;0.5;10.0;1011;0.0;76.7;6;11;0.6;0.24;17;34
19.11.2020 10:24;2;1;4;8;10;278;0.5;10.0;1011;0.0;76.4;6;11;0.6;0.23;17;36
19.11.2020 10:27;2;1;4;8;10;292;0.5;10.0;1011;0.0;76.1;6;11;0.5;0.25;19;34
19.11.2020 10:30;2;1;5;7;10;301;0.6;10.0;1011;0.0;75.8;6;11;0.6;0.28;27;35
19.11.2020 10:33;2;1;5;7;10;303;0.6;10.1;1011;0.0;75.2;6;11;0.5;0.23;15;29
19.11.2020 10:36;2;1;5;8;10;307;0.6;10.2;1011;0.0;74.7;6;12;0.5;0.24;23;31
19.11.2020 10:39;2;1;5;8;10;309;0.5;10.4;1011;0.0;74.1;6;12;0.6;0.24;16;30
19.11.2020 10:42;2;2;5;8;10;304;0.5;10.5;1011;0.0;73.4;6;12;0.6;0.24;17;27
19.11.2020 10:45;2;2;5;8;10;314;0.5;10.6;1011;0.0;72.6;6;12;0.6;0.27;27;34
19.11.2020 10:48;2;2;5;8;11;323;0.6;10.6;1011;0.0;71.7;6;12;0.7;0.23;8;19
19.11.2020 10:51;2;2;5;8;11;320;0.7;10.8;1011;0.0;70.8;6;12;0.6;0.22;14;25
19.11.2020 10:54;2;2;5;8;11;316;0.8;10.9;1011;0.0;69.9;6;12;0.3;0.21;10;20
19.11.2020 10:57;2;2;5;8;10;298;0.7;11.1;1011;0.0;69.0;6;12;0.4;0.21;7;17
19.11.2020 11:00;2;2;5;8;10;304;0.7;11.2;1011;0.0;68.2;6;12;0.4;0.25;13;26
19.11.2020 11:03;2;2;5;8;10;306;0.7;11.3;1011;0.0;67.2;6;13;0.5;0.25;23;32
19.11.2020 11:06;2;2;5;8;11;326;0.9;11.4;1011;0.0;66.5;6;13;1.0;0.24;40;39
19.11.2020 11:09;2;2;5;8;10;327;1.0;11.4;1011;0.0;65.7;6;12;0.4;0.20;17;28
19.11.2020 11:12;2;2;5;8;11;324;0.9;11.5;1011;0.0;65.2;6;12;0.5;0.22;13;28
19.11.2020 11:15;2;2;5;8;10;318;0.8;11.6;1011;0.0;64.9;6;13;0.4;0.20;16;29
19.11.2020 11:18;2;2;5;8;10;323;0.8;11.6;1011;0.0;64.5;6;13;0.5;0.21;17;24
19.11.2020 11:21;2;2;5;8;10;329;1.0;11.7;1011;0.0;64.2;6;13;0.5;0.31;10;17
19.11.2020 11:24;3;2;5;8;11;322;0.8;11.7;1011;0.0;64.0;6;13;1.0;0.22;11;21
19.11.2020 11:27;3;2;5;8;11;305;0.6;11.8;1011;0.0;63.8;6;13;1.4;0.22;16;25
19.11.2020 11:30;3;2;5;8;11;302;0.6;11.8;1011;0.0;63.4;5;12;0.4;0.20;11;15
19.11.2020 11:33;3;2;6;8;12;308;0.8;11.9;1011;0.0;62.9;5;12;0.2;0.20;14;24
19.11.2020 11:36;3;3;6;8;12;309;1.0;11.9;1011;0.0;62.5;6;12;0.5;0.21;16;26
19.11.2020 11:39;3;2;6;7;11;300;1.0;12.0;1011;0.0;62.1;6;12;0.6;0.23;15;27
19.11.2020 11:42;3;2;6;7;11;301;1.0;12.1;1011;0.0;61.8;6;12;0.4;0.24;17;32
19.11.2020 11:45;3;3;6;7;11;312;0.9;12.2;1011;0.0;61.8;5;11;0.8;0.32;18;26
19.11.2020 11:48;3;3;6;7;12;320;0.8;12.2;1011;0.0;61.7;5;11;0.5;0.23;14;25
19.11.2020 11:51;3;1;7;7;12;308;0.7;12.3;1011;0.0;61.5;5;11;0.6;0.22;18;24
19.11.2020 11:54;3;0;6;6;12;297;0.7;12.4;1011;0.0;61.3;5;11;0.4;0.22;9;19
19.11.2020 11:57;3;-1;6;6;12;291;0.7;12.4;1011;0.0;61.0;5;11;0.3;0.22;14;23
19.11.2020 12:00;3;-1;6;5;12;289;0.7;12.4;1011;0.0;61.0;5;11;0.5;0.24;26;32
19.11.2020 12:03;3;-1;6;5;11;294;0.8;12.3;1011;0.0;61.0;5;10;0.4;0.23;12;21
19.11.2020 12:06;3;-1;5;5;11;297;0.8;12.2;1011;0.0;61.0;5;11;0.3;0.31;24;29
19.11.2020 12:09;2;-1;5;5;9;291;0.8;12.2;1011;0.0;61.1;5;10;0.5;0.35;26;42
19.11.2020 12:12;2;-1;5;5;9;302;0.8;12.2;1011;0.0;61.1;5;10;0.5;0.21;7;17
