Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
18.11.2020 00:30;4;4;5;-;7;0;0.0;12.9;1017;0.0;73.5;6;14;0.4;0.20;2;11
18.11.2020 00:33;4;4;5;-;8;0;0.0;12.9;1017;0.0;73.6;6;13;0.3;0.22;4;12
18.11.2020 00:36;4;4;5;-;8;0;0.0;12.9;1017;0.0;73.6;6;13;0.3;0.24;4;17
18.11.2020 00:39;3;4;5;-;8;0;0.0;12.9;1017;0.0;73.7;6;14;0.3;0.21;3;14
18.11.2020 00:42;3;4;5;-;8;0;0.0;12.9;1017;0.0;73.8;6;14;0.3;0.20;1;11
18.11.2020 00:45;3;4;5;-;8;0;0.0;12.9;1017;0.0;73.8;7;14;0.3;0.21;2;10
18.11.2020 00:48;3;4;5;-;8;0;0.0;12.9;1017;0.0;73.9;7;15;0.4;0.21;2;11
18.11.2020 00:51;4;4;5;-;8;0;0.0;12.9;1017;0.0;74.0;7;14;0.4;0.22;2;13
18.11.2020 00:54;4;4;5;-;8;213;0.0;12.8;1017;0.0;74.0;6;14;0.3;0.18;3;12
18.11.2020 00:57;3;4;5;-;7;199;0.0;12.8;1017;0.0;74.0;7;15;0.4;4.73;3;3
18.11.2020 01:00;3;4;5;-;7;342;0.0;12.8;1017;0.0;73.9;6;14;0.5;25.67;14;13
18.11.2020 01:03;3;4;5;-;6;0;0.0;12.8;1017;0.0;73.8;6;13;0.3;0.22;289;436
18.11.2020 01:06;3;4;5;-;6;0;0.0;12.8;1017;0.0;73.7;6;13;0.3;0.22;302;475
18.11.2020 01:09;3;4;5;-;6;0;0.0;12.8;1017;0.0;73.6;6;13;0.3;0.32;27;65
18.11.2020 01:12;3;4;5;-;6;0;0.0;12.9;1017;0.0;73.6;6;12;0.4;0.18;3;14
18.11.2020 01:15;3;4;5;-;6;0;0.0;12.9;1017;0.0;73.6;6;13;0.7;0.18;1;9
18.11.2020 01:18;3;4;5;-;6;0;0.0;12.8;1017;0.0;73.6;6;12;0.3;0.17;2;5
18.11.2020 01:21;3;4;5;-;7;0;0.0;12.8;1017;0.0;73.6;6;12;0.2;0.19;10;17
18.11.2020 01:24;3;4;5;-;7;0;0.0;12.8;1017;0.0;73.6;6;13;0.4;0.19;2;6
18.11.2020 01:27;3;4;5;-;7;0;0.0;12.8;1017;0.0;73.7;6;13;0.4;0.20;6;18
18.11.2020 01:30;3;4;5;-;7;0;0.0;12.8;1017;0.0;73.7;6;13;0.5;0.20;1;10
18.11.2020 01:33;3;4;5;-;7;350;0.1;12.8;1017;0.0;73.8;6;13;0.3;0.19;1;7
18.11.2020 01:36;3;4;5;-;7;189;0.3;12.8;1016;0.0;73.9;6;13;0.3;0.19;1;8
18.11.2020 01:39;3;4;5;-;7;190;0.2;12.7;1016;0.0;74.2;6;12;0.3;0.19;2;10
18.11.2020 01:42;3;4;5;-;7;349;0.0;12.6;1016;0.0;74.4;6;12;0.3;0.19;1;6
18.11.2020 01:45;3;4;5;-;6;0;0.0;12.6;1016;0.0;74.6;6;12;0.4;0.19;6;19
18.11.2020 01:48;3;4;5;-;7;0;0.0;12.6;1016;0.0;74.6;6;12;0.5;0.19;1;8
18.11.2020 01:51;3;4;5;-;7;0;0.0;12.6;1016;0.0;74.5;6;12;0.3;0.19;1;7
18.11.2020 01:54;3;4;5;-;7;0;0.0;12.6;1016;0.0;74.6;6;12;0.3;0.18;1;8
18.11.2020 01:57;3;4;5;-;7;0;0.0;12.6;1016;0.0;74.6;6;12;0.3;0.21;3;11
18.11.2020 02:00;3;4;5;-;7;0;0.0;12.6;1016;0.0;74.7;6;12;0.3;0.20;12;16
18.11.2020 02:03;3;4;5;-;7;351;0.0;12.6;1016;0.0;74.8;6;12;0.3;0.20;2;12
18.11.2020 02:06;3;4;5;-;6;186;0.2;12.6;1016;0.0;74.9;6;12;0.2;0.21;4;19
18.11.2020 02:09;3;4;5;-;7;181;0.3;12.5;1016;0.0;75.2;6;13;0.2;0.19;2;14
18.11.2020 02:12;3;4;5;-;7;179;0.3;12.5;1016;0.0;75.3;6;14;0.3;0.18;1;5
18.11.2020 02:15;3;4;5;-;7;179;0.3;12.4;1016;0.0;75.3;6;13;0.3;0.18;1;7
18.11.2020 02:18;3;4;5;-;8;172;0.1;12.4;1016;0.0;75.3;6;12;0.2;0.18;1;4
18.11.2020 02:21;3;4;5;-;7;0;0.0;12.4;1016;0.0;75.2;5;12;0.2;0.21;15;18
18.11.2020 02:24;3;4;5;-;8;0;0.0;12.4;1016;0.0;75.2;5;11;0.2;0.18;5;20
18.11.2020 02:27;3;4;5;-;8;0;0.0;12.5;1016;0.0;75.2;6;12;0.2;0.18;1;9
18.11.2020 02:30;3;5;5;-;8;0;0.0;12.5;1016;0.0;75.2;6;12;0.2;0.18;1;8
18.11.2020 02:33;3;4;5;-;8;0;0.0;12.4;1016;0.0;75.3;6;12;0.2;0.18;1;9
18.11.2020 02:36;3;4;5;-;8;0;0.0;12.4;1016;0.0;75.4;6;12;0.3;0.18;1;7
18.11.2020 02:39;3;5;5;-;8;0;0.0;12.4;1016;0.0;75.6;6;12;0.2;0.18;1;9
18.11.2020 02:42;3;4;5;-;8;0;0.0;12.4;1016;0.0;75.7;6;12;0.3;0.18;2;10
18.11.2020 02:45;3;4;5;-;7;0;0.0;12.4;1016;0.0;75.8;6;12;0.3;0.18;5;15
18.11.2020 02:48;3;4;5;-;7;0;0.0;12.4;1016;0.0;75.9;6;12;0.2;0.20;12;16
18.11.2020 02:51;3;4;5;-;7;0;0.0;12.4;1016;0.0;75.9;6;13;0.3;0.19;8;19
18.11.2020 02:54;3;5;5;-;7;0;0.0;12.4;1016;0.0;75.9;6;13;0.3;0.19;11;24
18.11.2020 02:57;3;5;5;-;7;0;0.0;12.4;1016;0.0;76.0;6;13;0.3;0.19;3;18
18.11.2020 03:00;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.0;6;13;0.3;0.18;2;10
18.11.2020 03:03;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.1;6;14;0.3;0.18;2;10
18.11.2020 03:06;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.1;6;14;0.3;0.19;2;9
18.11.2020 03:09;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.0;6;14;0.3;0.19;2;12
18.11.2020 03:12;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.0;6;14;0.3;0.20;1;11
18.11.2020 03:15;4;5;5;-;8;0;0.0;12.4;1016;0.0;75.9;6;13;0.3;0.20;2;12
18.11.2020 03:18;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.0;6;13;0.3;0.20;2;15
18.11.2020 03:21;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.0;6;13;0.3;0.19;2;11
18.11.2020 03:24;4;5;5;-;8;0;0.0;12.4;1016;0.0;76.0;6;13;0.3;0.20;1;11
18.11.2020 03:27;4;4;5;-;8;0;0.0;12.4;1016;0.0;76.0;6;14;0.3;0.21;1;11
