Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
16.11.2020 06:12;3;6;6;13;10;309;0.5;10.7;1001;0.0;76.3;6;19;0.4;0.37;10;17
16.11.2020 06:15;3;7;7;13;10;0;0.5;10.6;1001;0.0;76.5;6;19;0.4;0.24;4;14
16.11.2020 06:18;3;7;7;13;11;0;0.5;10.6;1001;0.0;76.5;6;19;0.2;0.22;3;12
16.11.2020 06:21;3;7;7;13;12;318;0.5;10.6;1001;0.0;76.6;6;21;0.3;0.23;17;28
16.11.2020 06:24;3;8;7;13;12;276;0.4;10.6;1001;0.0;76.7;6;21;0.4;0.24;17;30
16.11.2020 06:27;3;8;7;13;12;0;0.3;10.6;1001;0.0;76.7;6;20;0.3;0.25;8;15
16.11.2020 06:30;3;8;7;13;11;0;0.4;10.6;1001;0.0;76.8;6;20;0.5;0.23;13;20
16.11.2020 06:33;3;8;7;13;11;0;0.4;10.6;1001;0.0;76.8;6;21;0.7;0.24;17;33
16.11.2020 06:36;3;8;7;13;11;0;0.5;10.5;1001;0.0;76.9;6;21;0.9;0.34;14;24
16.11.2020 06:39;4;8;7;14;11;0;0.4;10.5;1001;0.0;76.9;6;25;2.0;0.30;63;44
16.11.2020 06:42;4;8;7;13;11;0;0.3;10.5;1002;0.0;77.0;6;24;1.7;0.29;35;45
16.11.2020 06:45;4;8;7;13;12;0;0.1;10.5;1002;0.0;77.0;6;22;0.8;0.37;32;49
16.11.2020 06:48;4;8;7;13;13;0;0.0;10.4;1002;0.0;77.1;6;22;1.4;0.30;50;53
16.11.2020 06:51;4;8;7;13;12;0;0.1;10.5;1002;0.0;77.0;6;22;1.5;0.27;29;46
16.11.2020 06:54;4;9;7;13;12;0;0.0;10.5;1002;0.0;77.0;6;24;1.1;0.36;48;56
16.11.2020 06:57;4;8;7;13;13;0;0.0;10.5;1002;0.0;76.9;6;27;0.8;0.33;36;49
16.11.2020 07:00;4;8;7;14;13;0;0.0;10.6;1002;0.0;76.9;7;24;1.2;0.37;19;34
16.11.2020 07:03;4;8;7;14;12;0;0.0;10.6;1002;0.0;76.8;7;23;1.2;0.47;35;44
16.11.2020 07:06;4;8;7;14;12;0;0.2;10.6;1002;0.0;76.9;8;23;0.7;0.34;45;44
16.11.2020 07:09;4;8;7;14;13;0;0.4;10.6;1002;0.0;76.9;8;23;1.7;0.34;29;41
16.11.2020 07:12;4;9;7;14;13;338;0.4;10.7;1002;0.0;76.9;8;23;1.3;0.24;75;44
16.11.2020 07:15;4;8;7;14;13;331;0.5;10.8;1002;0.0;76.9;8;22;0.8;0.36;120;63
16.11.2020 07:18;4;8;7;14;13;323;0.5;10.8;1002;0.0;76.9;8;23;0.7;0.31;28;40
16.11.2020 07:21;4;8;7;14;13;306;0.6;10.8;1002;0.0;77.0;8;24;0.7;0.31;20;35
16.11.2020 07:24;4;9;7;14;13;295;0.6;10.8;1002;0.0;77.1;8;23;0.7;0.35;67;56
16.11.2020 07:27;4;9;7;14;12;285;0.6;10.8;1002;0.0;77.2;8;23;0.8;0.31;30;47
16.11.2020 07:30;4;8;7;14;12;347;0.5;10.7;1002;0.0;77.4;8;22;0.7;0.63;20;37
16.11.2020 07:33;4;8;7;14;12;0;0.5;10.7;1002;0.0;77.5;8;22;0.6;0.40;28;41
16.11.2020 07:36;4;8;8;14;13;0;0.5;10.7;1002;0.0;77.7;8;23;0.5;0.25;25;43
16.11.2020 07:39;4;8;8;14;13;0;0.4;10.7;1002;0.0;77.9;8;23;0.8;0.25;28;39
16.11.2020 07:42;4;8;7;14;14;294;0.4;10.7;1002;0.0;78.1;9;24;3.4;0.41;46;50
16.11.2020 07:45;4;8;7;14;14;0;0.4;10.7;1002;0.0;78.2;9;23;2.9;0.30;38;43
16.11.2020 07:48;4;8;8;14;14;0;0.4;10.7;1003;0.0;78.3;9;23;1.1;0.58;31;37
16.11.2020 07:51;4;8;7;14;14;297;0.4;10.7;1003;0.0;78.3;9;25;2.7;0.74;69;54
16.11.2020 07:54;4;8;7;14;13;203;0.5;10.7;1003;0.0;78.3;9;24;3.3;0.55;74;54
16.11.2020 07:57;4;8;7;14;13;189;0.5;10.8;1003;0.0;78.3;9;23;1.7;0.33;68;58
16.11.2020 08:00;4;8;7;14;13;171;0.5;10.8;1003;0.0;78.2;9;26;1.1;0.52;69;64
16.11.2020 08:03;4;8;7;14;13;164;0.5;10.8;1003;0.0;78.1;9;24;1.5;0.54;84;60
16.11.2020 08:06;4;8;7;14;14;165;0.5;10.9;1003;0.0;78.1;9;23;2.2;0.60;71;58
16.11.2020 08:09;4;8;8;14;14;173;0.4;10.9;1003;0.0;78.0;8;21;1.1;0.29;45;43
16.11.2020 08:12;4;8;8;14;14;164;0.3;10.9;1003;0.0;78.0;8;21;1.2;0.41;115;62
16.11.2020 08:15;4;8;8;14;14;162;0.4;10.9;1003;0.0;77.9;8;19;1.3;0.30;29;36
16.11.2020 08:18;4;8;7;14;14;161;0.3;10.9;1003;0.0;78.0;8;20;2.0;0.41;33;46
16.11.2020 08:21;4;8;7;14;13;0;0.1;10.8;1003;0.0;78.0;7;19;1.4;0.44;39;44
16.11.2020 08:24;4;8;7;14;12;0;0.0;10.8;1003;0.0;78.1;7;19;0.7;0.41;26;37
16.11.2020 08:27;4;7;7;14;12;0;0.1;10.9;1003;0.0;78.1;7;19;0.8;0.34;20;33
16.11.2020 08:30;4;7;7;14;13;0;0.2;10.9;1003;0.0;78.0;6;18;1.1;0.33;33;36
16.11.2020 08:33;4;7;7;14;13;0;0.0;10.9;1003;0.0;77.9;6;19;2.0;0.39;46;48
16.11.2020 08:36;3;8;6;14;13;0;0.2;10.9;1003;0.0;77.9;6;18;2.3;0.49;43;42
16.11.2020 08:39;3;8;7;14;13;0;0.3;11.0;1003;0.0;77.8;6;17;1.2;0.30;#;#
16.11.2020 08:42;3;7;6;14;13;2;0.4;11.0;1004;0.0;77.8;6;18;0.8;0.37;#;#
16.11.2020 08:45;3;7;6;13;11;127;0.4;11.1;1004;0.0;77.8;5;17;0.7;0.41;#;#
16.11.2020 08:48;3;6;6;14;11;360;0.4;11.1;1004;0.0;77.8;6;17;1.2;0.41;#;#
16.11.2020 08:51;3;6;6;14;11;185;0.4;11.2;1004;0.0;77.6;5;16;0.8;0.31;#;#
16.11.2020 08:54;3;6;6;14;10;190;0.4;11.2;1004;0.0;77.5;5;17;0.9;0.32;#;#
16.11.2020 08:57;3;6;6;14;10;189;0.4;11.3;1004;0.0;77.3;6;17;2.0;0.32;#;#
16.11.2020 09:00;3;8;6;14;10;356;0.4;11.3;1004;0.0;77.2;5;17;1.3;0.31;#;#
16.11.2020 09:03;3;8;6;14;9;177;0.4;11.4;1004;0.0;77.1;5;15;0.8;0.53;#;#
16.11.2020 09:06;3;6;6;13;10;179;0.4;11.4;1004;0.0;77.0;5;14;0.8;0.50;#;#
16.11.2020 09:09;3;6;6;13;10;188;0.3;11.5;1004;0.0;76.9;5;15;0.8;0.40;#;#
16.11.2020 09:12;3;6;6;13;10;193;0.3;11.5;1004;0.0;76.8;5;15;1.2;0.30;#;#
16.11.2020 09:15;3;6;6;13;10;0;0.3;11.5;1004;0.0;76.7;5;13;0.8;0.26;#;#
16.11.2020 09:18;3;6;5;13;9;0;0.3;11.6;1004;0.0;76.6;5;13;0.7;0.31;#;#
16.11.2020 09:21;3;6;5;13;9;0;0.4;11.6;1004;0.0;76.5;5;13;1.3;0.31;#;#
16.11.2020 09:24;3;6;5;13;9;0;0.5;11.6;1004;0.0;76.5;4;13;0.9;0.26;#;#
16.11.2020 09:27;3;6;5;13;10;0;0.5;11.6;1004;0.0;76.6;4;14;0.7;0.31;#;#
16.11.2020 09:30;3;6;5;13;9;0;0.5;11.6;1004;0.0;76.7;5;14;0.5;0.24;#;#
16.11.2020 09:33;3;6;5;13;10;0;0.5;11.6;1004;0.0;76.7;5;15;0.8;0.29;#;#
16.11.2020 09:36;3;5;6;13;11;201;0.5;11.6;1004;0.0;76.6;4;15;1.0;0.44;#;#
16.11.2020 09:39;3;6;6;13;11;186;0.5;11.6;1004;0.0;76.5;5;16;0.9;0.33;#;#
16.11.2020 09:42;3;6;6;13;11;187;0.5;11.7;1004;0.0;76.2;5;16;0.7;0.32;#;#
16.11.2020 09:45;3;6;6;13;12;181;0.6;11.7;1004;0.0;75.9;4;15;0.6;0.31;#;#
16.11.2020 09:48;4;6;6;13;12;189;0.5;11.8;1004;0.0;75.7;4;15;0.4;0.27;#;#
16.11.2020 09:51;4;6;6;13;12;197;0.6;11.8;1004;0.0;75.4;4;16;0.7;0.30;#;#
16.11.2020 09:54;4;6;6;13;12;204;0.7;11.8;1004;0.0;75.3;5;17;1.1;0.32;#;#
16.11.2020 09:57;4;6;6;13;12;258;0.6;11.9;1004;0.0;75.2;5;17;1.0;0.27;#;#
16.11.2020 10:00;4;6;6;13;12;0;0.5;11.9;1004;0.0;75.1;5;16;0.8;0.32;#;#
16.11.2020 10:03;4;6;7;13;12;0;0.5;12.0;1004;0.0;75.0;5;16;1.1;0.25;#;#
16.11.2020 10:06;4;6;7;13;12;358;0.5;12.1;1004;0.0;74.8;5;17;1.1;0.35;#;#
16.11.2020 10:09;4;6;7;13;13;199;0.7;12.2;1004;0.0;74.6;5;17;1.6;0.29;#;#
16.11.2020 10:12;4;6;7;13;14;201;0.8;12.2;1004;0.0;74.4;5;16;1.1;0.26;#;#
16.11.2020 10:15;4;6;7;13;14;198;0.8;12.2;1004;0.0;74.3;5;16;0.6;0.31;#;#
16.11.2020 10:18;4;6;7;13;13;206;0.7;12.2;1005;0.0;74.4;5;16;0.5;0.37;#;#
16.11.2020 10:21;4;6;7;13;13;219;0.5;12.2;1005;0.0;74.5;5;16;0.8;0.29;#;#
16.11.2020 10:24;4;6;7;13;12;232;0.5;12.1;1005;0.0;74.7;5;18;1.2;0.30;#;#
16.11.2020 10:27;4;6;7;13;12;231;0.5;12.1;1005;0.1;74.9;5;17;1.2;0.32;#;#
16.11.2020 10:30;4;6;7;13;13;237;0.5;12.0;1005;0.0;75.1;5;17;1.4;0.56;#;#
16.11.2020 10:33;4;5;7;13;13;229;0.5;12.0;1005;0.0;75.3;5;16;1.0;0.34;#;#
16.11.2020 10:36;4;5;7;13;13;344;0.5;12.0;1005;0.0;75.6;5;16;0.8;0.25;#;#
16.11.2020 10:39;4;5;7;13;13;0;0.5;12.0;1005;0.0;75.8;5;17;1.2;0.32;#;#
16.11.2020 10:42;4;5;7;13;12;0;0.5;12.0;1005;0.1;75.9;5;17;1.6;0.28;#;#
16.11.2020 10:45;4;6;7;13;11;314;0.6;12.1;1005;0.0;75.9;5;16;2.0;0.28;#;#
16.11.2020 10:48;4;6;7;13;12;209;0.6;12.1;1005;0.0;75.7;5;17;0.9;0.29;#;#
16.11.2020 10:51;4;6;7;13;12;198;0.7;12.1;1005;0.0;75.4;#;#;#;#;#;#
16.11.2020 10:54;4;5;7;13;12;189;0.7;12.2;1005;0.0;75.1;5;16;1.5;0.23;-1;0
16.11.2020 10:57;4;6;7;13;12;205;0.6;12.3;1005;0.0;74.7;5;16;0.8;0.28;0;0
16.11.2020 11:00;4;6;7;13;12;223;0.5;12.5;1005;0.0;74.3;5;16;0.8;0.27;45;51
16.11.2020 11:03;4;6;7;13;12;0;0.4;12.8;1005;0.0;73.5;5;16;0.7;0.27;306;469
16.11.2020 11:06;4;6;7;13;12;357;0.5;13.0;1005;0.0;72.7;5;17;0.5;0.26;312;484
16.11.2020 11:09;4;5;7;13;13;241;0.7;13.2;1005;0.0;71.5;5;17;0.8;0.24;106;521
16.11.2020 11:12;4;5;7;13;12;238;0.9;13.3;1005;0.0;70.6;5;18;0.8;0.25;2;529
16.11.2020 11:15;4;5;7;13;12;236;1.0;13.3;1005;0.0;69.9;5;19;1.4;0.27;2;528
16.11.2020 11:18;4;5;6;13;11;233;0.8;13.2;1005;0.0;69.6;5;16;1.6;0.37;210;169
16.11.2020 11:21;4;5;6;13;10;249;0.6;13.2;1005;0.0;69.5;5;14;0.7;0.35;310;0
16.11.2020 11:24;4;5;6;13;10;241;0.7;13.3;1005;0.0;69.3;5;14;0.4;0.22;314;0
16.11.2020 11:27;4;4;6;13;10;242;0.7;13.4;1005;0.0;68.9;5;14;0.7;0.26;320;0
16.11.2020 11:30;3;4;6;13;10;252;0.8;13.6;1005;0.0;68.4;5;13;0.9;0.23;268;85
16.11.2020 11:33;3;4;6;13;10;246;0.8;13.7;1005;0.0;67.8;4;12;0.7;0.24;6;535
16.11.2020 11:36;3;4;6;13;10;234;0.8;13.7;1005;0.0;67.2;4;12;0.7;0.25;2;541
16.11.2020 11:39;3;3;6;13;10;232;0.8;13.6;1005;0.0;66.7;4;12;1.0;0.29;4;518
16.11.2020 11:42;3;3;5;13;9;248;0.6;13.6;1005;0.0;66.3;4;11;0.6;0.23;15;95
16.11.2020 11:45;3;3;5;13;9;257;0.6;13.6;1005;0.0;66.0;4;12;0.6;0.33;80;348
16.11.2020 11:48;3;3;5;13;8;242;0.6;13.6;1006;0.0;65.7;3;11;0.7;0.26;349;13
16.11.2020 11:51;3;2;5;13;8;231;0.7;13.6;1006;0.0;65.2;3;11;1.0;0.26;323;429
16.11.2020 11:54;2;2;4;13;8;254;0.7;13.5;1006;0.0;64.9;3;10;1.0;0.22;320;493
16.11.2020 11:57;2;2;4;13;8;262;0.8;13.5;1006;0.0;64.7;3;10;0.8;0.39;303;475
16.11.2020 12:00;2;2;4;13;8;263;0.7;13.5;1006;0.0;64.7;3;10;1.1;0.28;25;48
16.11.2020 12:03;2;2;4;13;8;255;0.8;13.5;1006;0.0;64.7;3;14;0.9;0.22;1;0
16.11.2020 12:06;2;2;4;13;7;261;0.8;13.5;1006;0.0;64.8;3;11;1.5;0.45;30;30
16.11.2020 12:09;2;2;4;13;7;275;0.8;13.4;1006;0.0;64.8;3;9;1.1;0.26;1;2
16.11.2020 12:12;2;2;3;13;7;257;0.8;13.4;1006;0.0;64.9;3;10;0.9;0.26;46;53
16.11.2020 12:15;2;2;3;13;6;250;0.8;13.4;1006;0.0;65.1;3;11;1.1;0.24;316;479
