Zeitpunkt;Z_PM1;Z_PM25;Z_PM25_APDA;Z_PM10;Z_PM10_APDA;Z_PM_WR;Z_PM_WG;Z_PM_Temp;Z_PM_pL;Z_PM_Nieder;Z_PM_rF;P_PM25;P_PM10;P_Ru;P_CO;P_NO;P_NO2
21.11.2020 03:12;11;14;11;19;12;193;0.3;1.4;1025;0.0;88.4;15;27;1.9;0.40;15;27
21.11.2020 03:15;11;14;11;25;12;201;0.3;1.5;1024;0.0;88.4;15;28;2.0;0.41;24;27
21.11.2020 03:18;11;14;11;25;12;200;0.3;1.6;1024;0.0;88.5;16;29;2.3;0.41;21;28
21.11.2020 03:21;11;14;12;23;12;218;0.3;1.6;1024;0.0;88.5;16;29;2.1;0.41;17;27
21.11.2020 03:24;11;14;12;27;13;301;0.1;1.7;1025;0.0;88.4;16;29;2.0;0.41;20;28
21.11.2020 03:27;11;14;12;31;13;0;0.0;1.7;1025;0.0;88.4;17;30;2.0;0.42;23;29
21.11.2020 03:30;12;14;12;32;14;0;0.0;1.6;1024;0.0;88.4;17;31;2.0;0.43;22;29
21.11.2020 03:33;12;13;13;34;14;0;0.0;1.6;1024;0.0;88.5;17;31;2.1;0.41;20;30
21.11.2020 03:36;12;12;13;45;14;0;0.0;1.6;1024;0.0;88.6;16;29;2.0;0.40;17;29
21.11.2020 03:39;13;12;13;70;14;209;0.2;1.7;1024;0.0;88.7;16;29;1.9;0.40;16;29
21.11.2020 03:42;13;12;14;68;15;196;0.3;1.9;1024;0.0;88.9;16;30;1.9;0.40;18;27
21.11.2020 03:45;13;12;14;57;15;199;0.3;2.1;1024;0.0;89.0;17;32;1.9;0.39;16;29
21.11.2020 03:48;14;13;14;45;15;281;0.1;2.2;1024;0.0;89.1;17;32;1.9;0.38;18;30
21.11.2020 03:51;14;13;14;42;16;0;0.0;2.3;1024;0.0;89.0;17;31;2.0;0.39;29;31
21.11.2020 03:54;14;13;14;38;15;0;0.0;2.3;1024;0.0;88.9;16;30;1.9;0.39;19;30
21.11.2020 03:57;14;13;14;39;15;0;0.0;2.3;1024;0.0;89.0;16;29;2.0;0.43;21;30
21.11.2020 04:00;13;12;14;40;15;315;0.0;2.3;1024;0.0;89.0;16;29;2.0;0.40;36;29
21.11.2020 04:03;13;11;14;39;15;269;0.2;2.3;1024;0.0;89.1;16;29;2.0;0.40;23;29
21.11.2020 04:06;13;11;14;37;15;268;0.3;2.3;1024;0.0;89.2;16;28;1.9;0.42;21;29
21.11.2020 04:09;13;11;14;43;15;273;0.2;2.4;1024;0.0;89.3;16;28;2.0;0.41;22;30
21.11.2020 04:12;14;12;14;36;15;0;0.0;2.4;1024;0.0;89.3;15;27;1.9;0.44;23;28
21.11.2020 04:15;14;12;14;36;15;0;0.0;2.3;1024;0.0;89.3;15;26;1.9;0.47;25;28
21.11.2020 04:18;14;11;15;37;15;284;0.0;2.3;1024;0.0;89.2;15;27;2.0;0.44;25;27
21.11.2020 04:21;14;12;15;34;16;333;0.0;2.2;1024;0.0;89.2;15;27;2.1;0.45;28;27
21.11.2020 04:24;14;12;15;33;16;236;0.3;2.2;1024;0.0;89.3;15;28;2.2;0.49;37;28
21.11.2020 04:27;14;12;15;32;16;244;0.1;2.2;1024;0.0;89.4;16;29;2.2;0.47;40;29
21.11.2020 04:30;14;12;15;31;16;239;0.3;2.2;1024;0.0;89.4;17;32;2.3;0.47;45;30
21.11.2020 04:33;14;11;15;33;16;349;0.0;2.2;1024;0.0;89.5;18;33;2.4;0.49;38;30
21.11.2020 04:36;14;10;15;33;16;0;0.0;2.1;1024;0.0;89.6;17;32;2.3;0.45;37;31
21.11.2020 04:39;14;11;15;31;16;0;0.0;2.2;1024;0.0;89.6;17;31;2.1;0.44;30;30
21.11.2020 04:42;14;15;15;29;17;0;0.2;2.2;1024;0.0;89.7;17;31;2.1;0.43;30;31
21.11.2020 04:45;15;14;16;29;17;352;0.3;2.3;1024;0.0;89.8;16;30;2.1;0.42;24;33
21.11.2020 04:48;15;13;16;29;18;320;0.5;2.3;1024;0.0;89.8;16;30;1.9;0.41;24;31
21.11.2020 04:51;15;15;16;28;18;330;0.6;2.3;1024;0.0;89.9;16;30;1.9;0.41;25;32
21.11.2020 04:54;15;13;16;28;19;324;0.6;2.3;1024;0.0;90.0;16;30;1.9;0.41;30;33
21.11.2020 04:57;15;14;17;27;19;300;0.5;2.3;1024;0.0;90.1;16;30;2.0;0.42;31;34
21.11.2020 05:00;15;14;16;27;19;257;0.3;2.3;1024;0.0;90.1;16;30;1.9;0.41;52;37
21.11.2020 05:03;15;13;16;26;18;253;0.3;2.3;1024;0.0;90.1;15;29;1.9;0.42;57;38
21.11.2020 05:06;15;12;16;26;18;235;0.3;2.2;1024;0.0;90.0;14;28;1.7;0.41;51;36
21.11.2020 05:09;14;12;16;25;17;207;0.2;2.2;1024;0.0;90.0;13;27;1.7;0.40;31;35
21.11.2020 05:12;14;11;15;25;16;213;0.0;2.2;1024;0.0;89.9;13;25;1.7;0.40;29;37
21.11.2020 05:15;14;12;15;26;16;351;0.0;2.1;1024;0.0;89.9;13;24;1.7;0.39;26;36
21.11.2020 05:18;14;12;15;26;15;0;0.0;2.1;1024;0.0;89.9;14;25;1.7;0.39;24;37
21.11.2020 05:21;14;11;15;26;15;0;0.0;2.1;1024;0.0;89.9;14;27;1.7;0.38;23;36
21.11.2020 05:24;14;12;15;26;15;0;0.0;2.1;1024;0.0;89.9;14;27;1.7;0.38;23;36
21.11.2020 05:27;14;12;15;25;15;256;0.2;2.2;1024;0.0;89.9;14;26;1.7;0.40;28;35
21.11.2020 05:30;14;13;15;24;15;312;0.3;2.2;1024;0.0;89.9;14;25;1.9;0.38;43;37
21.11.2020 05:33;14;13;15;23;15;272;0.1;2.2;1024;0.0;90.0;14;24;1.8;0.38;39;37
21.11.2020 05:36;14;13;15;24;15;0;0.0;2.2;1024;0.0;90.0;13;24;1.8;0.39;36;37
21.11.2020 05:39;14;12;15;24;15;0;0.0;2.2;1024;0.0;90.0;13;24;1.7;0.38;28;38
21.11.2020 05:42;14;13;15;23;15;0;0.0;2.2;1024;0.0;90.0;12;24;1.6;0.39;21;37
21.11.2020 05:45;14;14;15;23;15;0;0.2;2.2;1024;0.0;90.0;12;24;1.6;0.39;22;38
21.11.2020 05:48;14;14;15;23;16;340;0.3;2.2;1024;0.0;90.0;12;25;1.7;0.40;30;38
21.11.2020 05:51;14;14;15;22;16;323;0.4;2.2;1024;0.0;90.1;11;23;1.7;0.42;32;39
21.11.2020 05:54;14;13;15;22;16;323;0.4;2.2;1024;0.0;90.2;10;23;1.6;0.39;25;38
21.11.2020 05:57;14;12;14;21;15;326;0.4;2.1;1024;0.0;90.2;10;23;1.6;0.42;21;39
21.11.2020 06:00;13;13;14;20;15;330;0.5;2.1;1024;0.0;90.2;10;23;1.6;0.43;24;39
21.11.2020 06:03;13;14;14;21;14;327;0.5;2.0;1024;0.0;90.2;10;22;1.5;0.37;23;39
21.11.2020 06:06;13;13;14;20;14;292;0.4;2.0;1024;0.0;90.3;11;23;1.5;0.38;28;40
21.11.2020 06:09;13;13;14;20;14;250;0.3;2.0;1024;0.0;90.4;11;22;1.5;0.37;27;39
21.11.2020 06:12;13;13;14;20;14;292;0.3;2.0;1024;0.0;90.3;11;22;1.6;0.36;17;37
21.11.2020 06:15;13;13;14;20;14;0;0.4;2.0;1024;0.0;90.3;12;22;1.5;0.36;16;36
21.11.2020 06:18;13;12;14;19;14;0;0.3;2.0;1024;0.0;90.3;12;22;1.5;0.38;24;35
21.11.2020 06:21;13;12;13;19;14;0;0.2;2.0;1024;0.0;90.2;13;23;1.5;0.43;19;36
21.11.2020 06:24;12;12;13;19;14;0;0.0;1.9;1024;0.0;90.1;13;23;1.5;0.39;21;37
21.11.2020 06:27;12;13;13;19;14;0;0.0;1.8;1024;0.0;90.1;13;23;1.4;0.35;14;35
21.11.2020 06:30;12;13;13;19;14;0;0.0;1.8;1024;0.0;90.1;14;24;1.5;0.49;37;35
21.11.2020 06:33;12;13;13;18;13;357;0.0;1.9;1024;0.0;90.1;13;24;1.9;0.38;26;40
21.11.2020 06:36;12;13;13;18;13;197;0.0;1.9;1024;0.0;90.0;13;24;1.5;0.36;40;38
21.11.2020 06:39;12;13;12;17;13;196;0.2;1.8;1024;0.0;89.9;14;25;1.5;0.36;29;36
21.11.2020 06:42;12;12;12;18;13;197;0.3;1.8;1024;0.0;89.9;14;24;1.5;0.35;30;34
21.11.2020 06:45;12;12;12;19;13;203;0.1;1.8;1024;0.0;90.0;14;24;1.4;0.38;40;37
21.11.2020 06:48;12;10;12;20;13;206;0.0;1.8;1024;0.0;90.0;14;25;1.5;0.38;32;36
21.11.2020 06:51;12;11;12;21;13;334;0.0;1.8;1024;0.0;90.0;14;25;1.8;0.35;25;33
21.11.2020 06:54;12;11;12;21;13;248;0.3;1.8;1024;0.0;90.1;13;25;1.5;0.36;30;34
21.11.2020 06:57;12;10;12;23;13;253;0.3;1.8;1024;0.0;90.1;14;26;1.4;0.34;37;35
21.11.2020 07:00;12;10;13;23;13;304;0.1;1.9;1024;0.0;90.2;13;25;1.3;0.35;61;34
21.11.2020 07:03;12;11;13;22;14;357;0.0;1.9;1024;0.0;90.2;14;26;1.4;0.35;67;39
21.11.2020 07:06;12;11;13;23;14;195;0.3;1.9;1024;0.0;90.1;14;25;1.8;0.33;48;36
21.11.2020 07:09;12;11;13;22;14;193;0.4;1.9;1024;0.0;90.1;14;26;1.6;0.34;38;37
21.11.2020 07:12;12;11;13;23;14;192;0.3;1.9;1024;0.0;90.2;14;26;1.6;0.32;10;33
21.11.2020 07:15;13;12;13;23;14;197;0.1;1.9;1024;0.0;90.2;14;25;1.3;0.34;7;31
21.11.2020 07:18;13;12;14;23;14;0;0.0;2.0;1024;0.0;90.2;14;26;1.5;0.35;13;31
21.11.2020 07:21;13;11;14;22;14;218;0.0;2.0;1024;0.0;90.2;14;28;1.2;0.32;17;32
21.11.2020 07:24;13;13;13;19;14;191;0.3;1.9;1024;0.0;90.1;14;29;1.5;0.36;41;34
21.11.2020 07:27;13;12;13;19;14;183;0.4;1.9;1024;0.0;90.1;15;27;1.5;0.37;32;34
21.11.2020 07:30;12;12;13;19;13;182;0.4;1.8;1024;0.0;90.1;15;26;1.4;0.35;36;36
21.11.2020 07:33;12;12;13;19;13;190;0.4;1.8;1024;0.0;90.1;15;26;1.3;0.39;42;37
21.11.2020 07:36;12;12;12;19;13;196;0.4;1.7;1024;0.0;90.1;15;27;1.9;0.96;47;34
21.11.2020 07:39;12;12;12;18;12;205;0.3;1.7;1024;0.0;90.2;16;27;2.0;0.50;68;35
21.11.2020 07:42;12;11;12;18;12;265;0.1;1.7;1024;0.0;90.2;15;27;2.4;0.39;47;33
21.11.2020 07:45;12;11;12;18;12;0;0.0;1.7;1024;0.0;90.2;15;27;2.0;0.41;51;33
21.11.2020 07:48;12;11;12;19;12;308;0.0;1.6;1024;0.0;90.2;14;25;1.7;0.40;30;31
21.11.2020 07:51;12;12;12;18;12;207;0.0;1.6;1024;0.0;90.1;14;26;1.5;0.37;35;32
21.11.2020 07:54;12;12;12;18;12;206;0.0;1.6;1024;0.0;90.1;15;27;1.4;0.34;41;32
21.11.2020 07:57;12;12;12;18;12;202;0.2;1.6;1024;0.0;90.1;14;26;1.5;0.36;32;33
21.11.2020 08:00;12;12;12;18;12;199;0.3;1.6;1024;0.0;90.1;14;25;1.6;0.37;34;34
21.11.2020 08:03;12;12;12;18;12;201;0.3;1.6;1024;0.0;90.1;14;25;1.4;0.34;35;36
21.11.2020 08:06;12;12;12;18;12;255;0.2;1.6;1024;0.0;90.2;14;26;1.4;0.34;29;34
21.11.2020 08:09;11;12;12;17;13;0;0.0;1.6;1024;0.0;90.2;14;25;1.3;0.39;41;34
21.11.2020 08:12;11;13;12;17;13;0;0.0;1.6;1024;0.0;90.2;15;26;1.4;0.35;66;37
21.11.2020 08:15;12;12;12;18;13;0;0.0;1.6;1024;0.0;90.2;15;26;1.5;0.48;68;43
21.11.2020 08:18;12;12;12;18;13;0;0.0;1.6;1024;0.0;90.2;15;26;1.5;0.36;35;34
21.11.2020 08:21;12;13;12;18;13;291;0.0;1.6;1024;0.0;90.2;16;28;1.4;0.36;42;34
21.11.2020 08:24;12;13;12;18;13;0;0.0;1.7;1024;0.0;90.2;15;28;1.5;0.35;47;35
21.11.2020 08:27;12;13;12;18;13;0;0.0;1.7;1024;0.0;90.2;15;27;1.5;0.36;45;36
21.11.2020 08:30;12;12;12;19;13;0;0.0;1.7;1024;0.0;90.2;15;26;1.8;0.52;55;37
21.11.2020 08:33;12;14;12;19;13;358;0.0;1.7;1024;0.0;90.2;14;26;1.8;0.41;44;37
21.11.2020 08:36;12;14;13;19;13;200;0.3;1.8;1024;0.0;90.2;14;26;1.6;0.42;57;38
21.11.2020 08:39;12;13;13;20;13;200;0.3;1.8;1024;0.0;90.2;15;26;1.6;0.36;43;36
21.11.2020 08:42;12;13;13;20;13;203;0.2;1.9;1024;0.0;90.2;15;25;1.5;0.39;42;34
21.11.2020 08:45;12;12;13;20;13;206;0.0;1.9;1024;0.0;90.2;15;26;2.2;0.41;49;33
21.11.2020 08:48;12;13;13;20;14;206;0.0;1.9;1024;0.0;90.2;15;27;1.7;0.42;92;41
21.11.2020 08:51;13;15;13;20;14;205;0.0;1.9;1024;0.0;90.2;15;27;1.6;0.38;75;36
21.11.2020 08:54;13;15;13;21;14;200;0.3;1.9;1024;0.0;90.1;15;25;1.6;0.36;37;32
21.11.2020 08:57;13;16;14;21;15;194;0.3;2.0;1024;0.0;90.1;14;25;1.7;0.36;37;35
21.11.2020 09:00;13;16;14;21;16;187;0.5;1.9;1024;0.0;90.1;14;25;1.7;0.36;34;34
21.11.2020 09:03;13;16;14;21;16;184;0.6;1.9;1024;0.0;90.2;14;25;1.6;0.44;35;34
21.11.2020 09:06;13;16;14;21;17;186;0.6;1.9;1024;0.0;90.3;14;26;1.7;0.43;45;35
21.11.2020 09:09;13;16;14;21;17;188;0.5;1.9;1024;0.0;90.3;13;25;1.6;0.35;40;35
21.11.2020 09:12;13;16;14;21;18;195;0.5;1.9;1024;0.0;90.4;13;25;1.5;0.35;42;34
21.11.2020 09:15;13;17;15;22;18;199;0.4;1.9;1024;0.0;90.4;13;25;1.5;0.49;59;33
21.11.2020 09:18;14;17;15;22;18;190;0.3;2.0;1024;0.0;90.5;14;25;1.9;0.49;70;37
21.11.2020 09:21;14;17;15;22;18;179;0.3;2.0;1024;0.0;90.5;14;26;1.6;0.40;57;36
21.11.2020 09:24;14;17;15;22;17;162;0.3;2.1;1024;0.0;90.5;14;27;1.5;0.37;51;33
21.11.2020 09:27;14;17;15;22;17;168;0.3;2.2;1024;0.0;90.4;14;26;1.4;0.37;36;32
21.11.2020 09:30;14;17;15;22;17;179;0.4;2.2;1024;0.0;90.4;14;26;1.4;0.41;48;35
21.11.2020 09:33;14;18;15;22;17;359;0.1;2.2;1024;0.0;90.4;13;25;1.4;0.39;51;37
21.11.2020 09:36;14;18;15;21;16;0;0.0;2.2;1024;0.0;90.3;14;25;1.4;0.44;46;37
21.11.2020 09:39;14;17;15;22;17;0;0.0;2.3;1024;0.0;90.3;13;25;1.4;0.39;61;36
21.11.2020 09:42;14;17;15;22;17;0;0.0;2.3;1024;0.0;90.1;13;25;1.5;0.43;67;41
21.11.2020 09:45;14;17;15;22;17;0;0.0;2.3;1024;0.0;90.1;14;26;1.6;0.60;68;39
21.11.2020 09:48;14;17;15;22;17;354;0.0;2.3;1024;0.0;90.0;15;27;1.7;0.43;53;36
21.11.2020 09:51;14;17;15;21;18;183;0.0;2.3;1024;0.0;90.0;16;28;2.0;0.64;63;38
21.11.2020 09:54;14;18;15;21;18;185;0.0;2.3;1024;0.0;90.0;17;28;2.3;0.63;71;37
21.11.2020 09:57;14;18;15;21;18;189;0.0;2.3;1024;0.0;90.0;17;27;2.0;0.40;58;39
21.11.2020 10:00;14;17;15;20;18;188;0.3;2.4;1024;0.0;90.0;17;27;2.0;0.44;53;35
21.11.2020 10:03;14;18;15;20;18;196;0.3;2.4;1024;0.0;90.0;17;27;2.3;0.41;59;37
21.11.2020 10:06;14;18;15;20;17;239;0.2;2.5;1024;0.0;90.0;17;26;2.1;0.43;56;44
21.11.2020 10:09;13;18;14;21;16;0;0.0;2.5;1024;0.0;90.0;17;27;1.7;0.41;51;34
21.11.2020 10:12;13;19;14;21;16;0;0.0;2.5;1024;0.0;90.0;17;26;2.0;0.42;63;36
21.11.2020 10:15;14;20;14;22;16;0;0.0;2.6;1024;0.0;90.0;17;26;1.6;0.39;64;38
21.11.2020 10:18;14;20;15;22;16;0;0.0;2.7;1024;0.0;90.0;17;25;1.8;0.41;57;39
21.11.2020 10:21;14;20;15;22;16;0;0.0;2.7;1024;0.0;89.9;17;25;1.7;0.45;38;32
21.11.2020 10:24;14;20;15;22;16;0;0.0;2.7;1024;0.0;89.7;17;25;1.6;0.39;41;32
21.11.2020 10:27;14;19;15;22;16;0;0.0;2.7;1024;0.0;89.7;17;24;1.4;0.41;33;31
21.11.2020 10:30;15;19;15;22;16;0;0.1;2.6;1024;0.0;89.6;17;25;1.5;0.49;57;33
21.11.2020 10:33;14;19;15;21;16;0;0.3;2.6;1024;0.0;89.6;18;26;2.0;0.47;64;36
21.11.2020 10:36;14;19;15;20;16;0;0.3;2.7;1024;0.0;89.6;18;25;1.8;0.53;36;29
21.11.2020 10:39;14;18;15;20;16;0;0.3;2.7;1024;0.0;89.7;17;25;1.9;0.54;53;33
21.11.2020 10:42;14;17;15;19;16;326;0.3;2.8;1024;0.0;89.6;17;24;2.0;0.45;57;32
21.11.2020 10:45;14;17;15;19;16;345;0.3;2.8;1024;0.0;89.5;17;24;1.8;0.45;56;32
21.11.2020 10:48;14;18;14;19;16;0;0.0;2.8;1024;0.0;89.5;17;24;2.4;0.43;56;36
21.11.2020 10:51;14;18;14;19;16;0;0.0;2.9;1024;0.0;89.4;17;24;1.8;0.43;36;32
21.11.2020 10:54;14;17;14;19;16;0;0.0;3.0;1024;0.0;89.4;17;24;1.8;0.41;51;34
21.11.2020 10:57;14;17;14;18;16;0;0.0;3.1;1024;0.0;89.3;17;25;1.7;0.43;40;32
21.11.2020 11:00;14;17;14;18;16;0;0.0;3.3;1024;0.0;89.1;17;24;1.9;0.44;35;32
21.11.2020 11:03;14;17;15;18;17;0;0.0;3.3;1024;0.0;89.0;16;24;2.1;0.47;39;34
21.11.2020 11:06;14;17;15;17;17;0;0.2;3.3;1024;0.0;88.7;16;23;2.5;0.47;63;37
21.11.2020 11:09;13;16;14;17;17;0;0.1;3.3;1024;0.0;88.6;15;22;1.8;0.50;39;35
21.11.2020 11:12;13;15;14;16;17;0;0.2;3.3;1024;0.0;88.4;14;21;1.8;0.38;27;34
21.11.2020 11:15;13;16;14;17;18;0;0.0;3.3;1023;0.0;88.4;14;22;1.7;0.41;37;36
21.11.2020 11:18;13;16;15;18;19;0;0.0;3.4;1023;0.0;88.2;14;21;1.7;0.40;43;36
21.11.2020 11:21;13;16;15;18;20;0;0.2;3.4;1023;0.0;88.0;13;22;1.7;0.49;48;36
21.11.2020 11:24;14;16;15;18;21;0;0.3;3.4;1023;0.0;87.8;13;21;1.6;0.43;53;37
21.11.2020 11:27;14;16;16;17;22;0;0.3;3.4;1023;0.0;87.6;13;21;2.0;0.40;53;38
21.11.2020 11:30;14;16;16;17;22;0;0.0;3.5;1023;0.0;87.5;13;21;1.9;0.47;52;36
21.11.2020 11:33;14;16;16;18;22;97;0.2;3.5;1023;0.0;87.3;13;21;2.3;0.69;60;35
21.11.2020 11:36;14;16;16;17;23;116;0.3;3.6;1023;0.0;87.1;14;21;1.9;0.43;39;36
21.11.2020 11:39;14;16;16;17;22;122;0.4;3.6;1023;0.0;86.9;14;21;1.8;0.48;46;39
21.11.2020 11:42;14;16;16;17;22;130;0.4;3.7;1023;0.0;86.7;14;22;2.5;0.66;73;41
21.11.2020 11:45;14;15;16;17;22;138;0.3;3.7;1023;0.0;86.5;13;21;2.2;0.46;58;40
21.11.2020 11:48;14;15;16;17;21;141;0.3;3.7;1023;0.0;86.2;13;21;2.0;0.45;71;44
21.11.2020 11:51;14;15;16;17;21;129;0.3;3.8;1023;0.0;86.0;14;21;2.6;0.46;58;41
21.11.2020 11:54;14;15;16;16;21;0;0.3;3.8;1023;0.0;85.7;14;22;2.6;0.53;84;44
21.11.2020 11:57;14;15;16;16;20;0;0.3;3.8;1023;0.0;85.5;14;21;2.2;0.44;56;40
21.11.2020 12:00;14;15;16;16;20;0;0.3;3.9;1023;0.0;85.2;15;23;2.0;0.46;80;46
21.11.2020 12:03;14;15;16;17;20;117;0.3;4.1;1023;0.0;84.9;17;25;2.0;0.52;71;43
21.11.2020 12:06;14;15;16;17;20;145;0.3;4.3;1023;0.0;84.4;16;24;2.1;0.52;63;40
21.11.2020 12:09;14;15;16;17;20;141;0.4;4.5;1023;0.0;83.9;18;26;2.0;0.46;47;36
21.11.2020 12:12;14;15;16;17;21;130;0.6;4.6;1023;0.0;83.0;17;25;2.1;0.43;49;34
21.11.2020 12:15;14;15;16;17;21;126;0.6;4.6;1023;0.0;82.5;17;25;2.3;0.44;55;38
