ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;18.11.2020 14:49:17;0;105;49.995106;8.273857;9;83;35;5.47;19.18;40.64;17.57;54.53;1017;35;7;6;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.77;636;0.49;20.38;47.14
2;18.11.2020 14:49:18;0;105;49.995106;8.273857;9;83;35;2.96;6.70;54.03;17.56;54.52;1017;46;7;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.89;637;0.49;20.40;47.10
3;18.11.2020 14:49:19;0;105;49.995106;8.273857;9;83;36;4.98;7.76;8.00;17.58;54.52;1017;45;12;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.88;637;0.49;20.42;47.03
4;18.11.2020 14:49:20;0;105;49.995106;8.273857;9;83;36;4.01;8.01;8.44;17.58;54.54;1017;40;4;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.93;637;0.49;20.42;46.98
5;18.11.2020 14:49:21;0;105;49.995106;8.273857;9;83;35;3.86;14.85;22.44;17.57;54.56;1017;42;4;4;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.90;638;0.49;20.40;46.90
6;18.11.2020 14:49:22;0;105;49.995106;8.273857;9;83;34;4.28;15.88;23.34;17.57;54.62;1017;43;7;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.97;638;0.49;20.43;46.87
7;18.11.2020 14:49:23;0;105;49.995106;8.273857;9;83;35;4.45;15.95;19.19;17.56;54.61;1017;42;5;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.98;638;0.49;20.46;46.79
8;18.11.2020 14:49:24;0;105;49.995106;8.273857;9;83;34;2.80;9.11;15.09;17.54;54.65;1017;37;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.93;638;0.49;20.46;46.67
9;18.11.2020 14:49:25;0;105;49.995106;8.273857;10;79;36;3.07;6.10;6.51;17.56;54.62;1017;39;9;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.86;637;0.49;20.47;46.67
10;18.11.2020 14:49:26;0;105;49.995106;8.273857;10;78;36;2.55;4.84;5.08;17.53;54.61;1017;26;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.85;637;0.49;20.47;46.63
11;18.11.2020 14:49:27;0;105;49.995106;8.273857;10;79;37;3.62;10.76;13.46;17.53;54.61;1017;38;5;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.90;637;0.49;20.47;46.59
12;18.11.2020 14:49:28;0;105;49.995106;8.273857;10;79;36;2.97;4.09;4.12;17.54;54.61;1017;31;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.91;637;0.49;20.52;46.51
13;18.11.2020 14:49:29;0;105;49.995106;8.273857;10;79;36;3.37;9.24;10.81;17.52;54.61;1017;35;2;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.94;636;0.49;20.52;46.47
14;18.11.2020 14:49:30;0;105;49.995106;8.273857;10;79;36;3.88;5.88;6.09;17.50;54.57;1017;48;7;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.84;636;0.49;20.53;46.42
15;18.11.2020 14:49:31;0;105;49.995106;8.273857;10;79;36;2.61;3.01;3.01;17.49;54.56;1017;33;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.85;636;0.49;20.53;46.36
16;18.11.2020 14:49:32;0;105;49.995106;8.273857;10;79;36;4.36;11.43;13.22;17.50;54.59;1017;33;10;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.88;635;0.49;20.55;46.41
17;18.11.2020 14:49:33;0;105;49.995106;8.273857;10;79;36;3.04;9.98;110.24;17.49;54.57;1017;41;5;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.71;635;0.49;20.56;46.34
18;18.11.2020 14:49:34;0;105;49.995106;8.273857;10;79;36;4.14;9.47;275.77;17.49;54.56;1017;45;3;3;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;2.75;634;0.49;20.56;46.23
19;18.11.2020 14:49:35;0;105;49.995106;8.273857;10;79;36;3.71;7.07;7.50;17.50;54.53;1017;40;9;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.76;635;0.49;20.56;46.22
20;18.11.2020 14:49:36;0;105;49.995106;8.273857;10;79;36;4.33;14.32;21.86;17.49;54.51;1017;49;3;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.79;635;0.49;20.57;46.12
21;18.11.2020 14:49:37;0;105;49.995106;8.273857;10;79;36;4.79;12.97;15.00;17.49;54.50;1017;41;12;3;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.78;635;0.49;20.57;46.12
22;18.11.2020 14:49:38;0;105;49.995106;8.273857;10;79;36;2.91;5.20;5.44;17.49;54.46;1017;33;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.74;635;0.49;20.59;46.06
23;18.11.2020 14:49:39;0;105;49.995106;8.273857;10;79;36;3.68;16.70;25.86;17.46;54.45;1017;45;5;2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2.76;635;0.49;20.60;46.04
24;18.11.2020 14:49:40;0;105;49.995106;8.273857;10;79;36;4.61;12.47;14.37;17.46;54.42;1017;41;6;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.74;635;0.49;20.60;45.99
25;18.11.2020 14:49:41;0;105;49.995106;8.273857;10;79;36;5.52;12.51;13.39;17.45;54.43;1017;53;12;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.77;636;0.49;20.62;45.95
26;18.11.2020 14:49:42;0;105;49.995106;8.273857;10;79;37;4.20;14.87;64.52;17.46;54.44;1017;58;4;0;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.86;636;0.49;20.63;45.90
27;18.11.2020 14:49:43;0;105;49.995106;8.273857;10;79;36;4.31;13.32;16.34;17.46;54.41;1017;33;7;5;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.80;636;0.49;20.66;45.84
28;18.11.2020 14:49:44;0;105;49.995106;8.273857;10;79;36;4.25;12.31;18.51;17.40;54.42;1017;38;9;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.86;637;0.49;20.66;45.81
29;18.11.2020 14:49:45;0;105;49.995106;8.273857;10;79;37;3.33;6.70;8.08;17.45;54.47;1017;44;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2.81;637;0.49;20.63;45.71
30;18.11.2020 14:49:46;0;105;49.995106;8.273857;10;79;37;3.19;9.53;12.18;17.43;54.47;1017;38;9;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.93;637;0.49;20.66;45.69
31;18.11.2020 14:49:47;0;105;49.995106;8.273857;10;79;36;4.29;15.20;106.82;17.45;54.44;1017;60;6;3;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.03;637;0.49;20.67;45.59
32;18.11.2020 14:49:48;0;105;49.995106;8.273857;10;79;36;4.11;10.51;12.13;17.45;54.42;1017;40;9;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.18;637;0.49;20.67;45.55
33;18.11.2020 14:49:49;0;105;49.995106;8.273857;9;83;35;3.90;10.30;51.51;17.39;54.39;1017;50;7;4;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.35;637;0.49;20.69;45.52
34;18.11.2020 14:49:50;0;105;49.995106;8.273857;9;83;36;3.57;11.87;18.28;17.40;54.33;1017;54;5;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.34;637;0.49;20.69;45.44
35;18.11.2020 14:49:51;0;105;49.995106;8.273857;10;79;35;3.48;10.17;15.50;17.40;54.31;1017;56;5;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.40;636;0.49;20.70;45.43
36;18.11.2020 14:49:52;0;105;49.995106;8.273857;9;83;34;3.58;5.71;5.90;17.43;54.36;1017;57;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.39;636;0.49;20.72;45.37
37;18.11.2020 14:49:53;0;105;49.995106;8.273857;9;83;35;2.75;6.32;7.49;17.39;54.40;1017;46;6;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.42;636;0.49;20.74;45.35
38;18.11.2020 14:49:54;0;105;49.995106;8.273857;9;83;35;3.32;11.56;17.72;17.39;54.41;1017;42;10;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.49;636;0.49;20.72;45.35
39;18.11.2020 14:49:55;0;105;49.995106;8.273857;9;83;35;3.74;9.32;10.67;17.38;54.46;1017;35;5;5;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.49;636;0.49;20.74;45.34
40;18.11.2020 14:49:56;0;105;49.995106;8.273857;9;83;35;3.36;11.94;51.28;17.38;54.48;1017;43;3;1;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.54;637;0.49;20.74;45.34
41;18.11.2020 14:49:57;0;105;49.995106;8.273857;9;83;34;3.52;15.19;19.01;17.39;54.48;1017;41;6;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.53;636;0.49;20.73;45.31
42;18.11.2020 14:49:58;0;105;49.995106;8.273857;9;83;35;3.00;8.62;10.93;17.36;54.49;1017;41;8;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.36;637;0.49;20.77;45.28
43;18.11.2020 14:49:59;0;105;49.995106;8.273857;9;83;35;2.80;8.11;13.20;17.36;54.50;1017;48;6;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.44;637;0.49;20.79;45.29
44;18.11.2020 14:50:00;0;105;49.995106;8.273857;9;83;35;3.52;9.94;12.26;17.36;54.51;1017;49;5;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.42;637;0.49;20.77;45.27
45;18.11.2020 14:50:01;0;105;49.995106;8.273857;10;79;36;2.27;5.07;6.19;17.35;54.52;1017;37;6;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.45;637;0.49;20.79;45.23
46;18.11.2020 14:50:02;0;105;49.995106;8.273857;10;79;36;3.20;8.54;9.99;17.35;54.52;1017;32;9;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.51;637;0.49;20.77;45.22
47;18.11.2020 14:50:03;0;105;49.995106;8.273857;10;79;36;2.79;10.47;15.69;17.35;54.53;1017;32;9;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.60;637;0.49;20.79;45.16
48;18.11.2020 14:50:04;0;105;49.995106;8.273857;10;79;36;2.54;3.93;4.09;17.36;54.51;1017;38;10;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.69;637;0.49;20.80;45.14
49;18.11.2020 14:50:05;0;105;49.995106;8.273857;10;79;36;3.96;9.48;10.88;17.35;54.51;1017;51;10;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.69;638;0.49;20.81;45.12
50;18.11.2020 14:50:06;0;105;49.995106;8.273857;10;79;36;3.46;7.18;8.27;17.33;54.49;1017;44;7;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3.70;637;0.49;20.81;45.08
51;18.11.2020 14:50:07;0;105;49.995106;8.273857;10;79;36;2.75;3.50;3.52;17.32;54.48;1017;36;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.79;637;0.49;20.83;45.02
52;18.11.2020 14:50:08;0;105;49.995106;8.273857;10;79;36;2.91;4.66;4.83;17.30;54.44;1017;27;9;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.61;637;0.49;20.81;45.03
53;18.11.2020 14:50:09;0;105;49.995106;8.273857;10;79;36;3.28;18.40;41.18;17.30;54.46;1017;50;8;3;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.63;637;0.49;20.81;45.01
54;18.11.2020 14:50:10;0;105;49.995106;8.273857;10;79;37;3.58;11.92;15.11;17.29;54.42;1017;47;8;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.70;637;0.49;20.83;44.94
55;18.11.2020 14:50:11;0;105;49.995106;8.273857;10;79;37;1.79;4.23;5.28;17.30;54.39;1017;38;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.70;637;0.49;20.86;44.93
56;18.11.2020 14:50:12;0;105;49.995106;8.273857;10;79;36;4.19;19.20;28.34;17.30;54.35;1017;41;9;5;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.57;637;0.49;20.83;44.96
57;18.11.2020 14:50:13;0;105;49.995106;8.273857;10;79;36;3.17;5.33;5.52;17.30;54.33;1017;35;7;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.51;637;0.49;20.86;44.90
58;18.11.2020 14:50:14;0;105;49.995106;8.273857;10;79;36;3.84;11.00;16.28;17.29;54.29;1017;47;8;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.45;637;0.49;20.86;44.83
59;18.11.2020 14:50:15;0;105;49.995106;8.273857;10;79;36;3.59;12.73;19.74;17.28;54.28;1017;59;9;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3.52;637;0.49;20.86;44.82
60;18.11.2020 14:50:16;0;105;49.995106;8.273857;10;79;36;3.32;8.90;11.13;17.29;54.26;1017;45;7;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.49;637;0.49;20.87;44.81
61;18.11.2020 14:50:17;0;105;49.995106;8.273857;10;79;36;5.26;22.41;35.51;17.26;54.22;1017;62;8;6;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.49;637;0.49;20.87;44.76
62;18.11.2020 14:50:18;0;105;49.995106;8.273857;10;79;37;2.65;6.80;46.16;17.26;54.26;1017;46;11;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.49;637;0.49;20.87;44.79
