ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;19.11.2020 15:11:17;0;127;49.995163;8.273878;8;113;35;0.52;0.54;0.54;15.15;59.52;1011;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.86;622;0.49;17.39;52.60
2;19.11.2020 15:11:18;0;127;49.995163;8.273878;8;113;35;0.73;15.12;33.32;15.15;59.56;1011;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.86;623;0.49;17.42;52.57
3;19.11.2020 15:11:19;0;127;49.995163;8.273878;8;113;35;0.91;1.78;1.81;15.15;59.58;1011;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;623;0.49;17.43;52.50
4;19.11.2020 15:11:20;0;127;49.995163;8.273878;8;113;35;2.57;6.18;6.54;15.15;59.57;1011;6;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.87;623;0.49;17.43;52.48
5;19.11.2020 15:11:21;0;127;49.995163;8.273878;8;113;35;2.25;11.47;14.12;15.15;59.55;1011;6;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;624;0.49;17.46;52.44
6;19.11.2020 15:11:22;0;127;49.995163;8.273878;8;113;35;1.59;6.65;8.65;15.15;59.59;1011;2;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.94;624;0.49;17.46;52.34
7;19.11.2020 15:11:23;0;127;49.995163;8.273878;8;113;35;2.92;13.69;15.19;15.12;59.61;1011;1;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1.96;624;0.49;17.47;52.36
8;19.11.2020 15:11:24;0;127;49.995163;8.273878;8;113;35;3.27;17.19;26.48;15.14;59.64;1011;5;3;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.02;625;0.49;17.47;52.31
9;19.11.2020 15:11:25;0;127;49.995163;8.273878;8;113;35;0.42;7.32;34.12;15.16;59.64;1011;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.02;625;0.49;17.52;52.25
10;19.11.2020 15:11:26;0;127;49.995163;8.273878;8;113;36;1.81;9.58;17.96;15.12;59.65;1011;2;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.03;625;0.49;17.52;52.20
11;19.11.2020 15:11:27;0;127;49.995163;8.273878;8;113;35;2.08;10.58;13.05;15.12;59.69;1011;9;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;625;0.49;17.52;52.20
12;19.11.2020 15:11:28;0;127;49.995163;8.273878;8;113;35;2.31;5.64;5.97;15.14;59.68;1011;5;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.03;625;0.49;17.52;52.15
13;19.11.2020 15:11:29;0;127;49.995163;8.273878;8;113;35;1.41;2.37;2.40;15.12;59.69;1011;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.06;625;0.49;17.53;52.11
14;19.11.2020 15:11:30;0;127;49.995163;8.273878;8;113;35;1.05;11.92;22.02;15.15;59.73;1011;6;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.06;624;0.49;17.56;52.10
15;19.11.2020 15:11:31;0;127;49.995163;8.273878;8;113;36;2.20;14.26;24.51;15.12;59.78;1011;4;1;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;623;0.49;17.57;52.05
16;19.11.2020 15:11:32;0;127;49.995163;8.273878;8;113;35;2.98;8.50;9.11;15.11;59.79;1011;6;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.04;623;0.49;17.57;52.04
17;19.11.2020 15:11:33;0;127;49.995163;8.273878;8;113;34;1.79;6.45;8.34;15.11;59.84;1011;8;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.05;623;0.49;17.58;51.97
18;19.11.2020 15:11:34;0;127;49.995163;8.273878;8;113;35;2.40;15.79;149.55;15.08;59.88;1011;12;3;1;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.06;623;0.49;17.61;51.96
19;19.11.2020 15:11:35;0;127;49.995163;8.273878;8;113;34;2.61;14.86;19.01;15.09;59.88;1011;5;3;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.05;623;0.49;17.60;51.92
20;19.11.2020 15:11:36;0;127;49.995163;8.273878;8;113;34;0.88;2.90;3.18;15.08;59.98;1011;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.11;623;0.49;17.61;51.85
21;19.11.2020 15:11:37;0;127;49.995163;8.273878;8;113;35;1.24;5.70;7.53;15.09;60.00;1011;4;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13;624;0.49;17.64;51.86
22;19.11.2020 15:11:38;0;127;49.995163;8.273878;8;113;35;2.03;5.44;5.78;15.08;60.04;1011;7;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.18;623;0.49;17.64;51.84
