ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;23.02.2021 15:03:18;0;109;49.995083;8.273883;7;111;34;7.05;27.70;50.59;20.65;48.83;1022;117;18;7;5;2;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4.59;627;0.49;21.94;44.18
2;23.02.2021 15:03:19;0;109;49.995087;8.273883;7;118;34;6.10;12.93;15.00;20.65;48.79;1022;111;26;4;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4.35;627;0.49;21.98;44.12
3;23.02.2021 15:03:20;0;109;49.995087;8.273885;7;111;33;6.39;12.95;13.77;20.68;48.84;1022;119;19;4;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4.37;627;0.49;21.96;44.09
4;23.02.2021 15:03:21;0;109;49.995087;8.273887;7;111;35;7.87;25.60;93.77;20.65;48.81;1022;122;20;7;3;5;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4.23;627;0.49;21.98;44.07
5;23.02.2021 15:03:22;0;109;49.995087;8.273887;7;111;35;8.37;23.51;33.55;20.70;48.82;1022;143;27;10;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4.39;627;0.49;22.01;44.02
6;23.02.2021 15:03:23;0;109;49.995087;8.273887;7;111;35;6.77;26.76;59.21;20.68;48.79;1022;126;24;8;2;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4.78;627;0.49;22.04;43.95
7;23.02.2021 15:03:24;0;109;49.995087;8.273887;7;111;35;6.44;17.92;22.21;20.68;48.80;1022;134;21;5;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4.69;627;0.49;22.05;43.92
8;23.02.2021 15:03:25;0;109;49.995087;8.273887;8;93;34;4.86;12.68;20.54;20.67;48.83;1022;117;20;5;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;4.80;627;0.49;22.07;43.84
9;23.02.2021 15:03:26;0;109;49.995087;8.273887;8;93;35;5.35;11.31;13.14;20.67;48.77;1022;137;15;4;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4.94;634;0.49;22.08;43.74
10;23.02.2021 15:03:27;0;109;49.995087;8.273887;8;93;35;5.49;8.99;9.88;20.65;48.78;1022;127;20;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5.08;626;0.49;22.08;43.74
