ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;02.12.2020 14:56:17;0;158;50.000881;8.261172;8;112;36;8.64;12.77;58.99;9.31;50.08;1005;107;38;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.96;635;0.49;13.54;38.73
2;02.12.2020 14:56:18;0;158;50.000881;8.261172;8;112;35;8.01;9.68;155.37;9.33;50.17;1005;106;25;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.97;635;0.49;13.55;38.74
3;02.12.2020 14:56:19;0;158;50.000881;8.261172;8;112;35;8.43;9.48;9.51;9.33;50.21;1005;125;26;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.83;635;0.49;13.57;38.72
4;02.12.2020 14:56:20;0;158;50.000881;8.261172;8;112;34;8.15;8.86;8.86;9.34;50.30;1005;115;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.94;635;0.49;13.54;38.76
5;02.12.2020 14:56:21;0;158;50.000881;8.261172;8;129;35;8.65;9.57;9.58;9.33;50.30;1005;115;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.02;635;0.49;13.57;38.74
6;02.12.2020 14:56:22;0;158;50.000881;8.261172;8;129;35;4.83;5.21;5.21;9.33;50.37;1005;72;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.91;635;0.49;13.57;38.72
7;02.12.2020 14:56:23;0;158;50.000881;8.261172;8;129;36;7.31;7.98;7.99;9.24;50.38;1005;105;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.85;635;0.49;13.60;38.70
8;02.12.2020 14:56:24;0;158;50.000881;8.261172;8;129;35;8.95;13.60;15.06;9.27;50.47;1005;119;21;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.72;635;0.49;13.60;38.70
9;02.12.2020 14:56:25;0;158;50.000881;8.261172;8;129;35;10.40;12.61;12.68;9.27;50.54;1005;123;26;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.62;635;0.49;13.61;38.71
10;02.12.2020 14:56:26;0;158;50.000881;8.261172;8;129;35;7.22;9.06;9.12;9.26;50.66;1005;84;16;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.49;635;0.49;13.58;38.72
11;02.12.2020 14:56:27;0;158;50.000881;8.261172;8;129;35;10.34;11.79;11.80;9.24;50.73;1005;105;28;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.50;635;0.49;13.61;38.81
12;02.12.2020 14:56:28;0;158;50.000881;8.261172;8;129;35;9.31;16.53;18.41;9.24;50.80;1005;116;22;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.70;635;0.49;13.64;38.79
13;02.12.2020 14:56:29;0;158;50.000881;8.261172;8;129;35;8.54;14.70;16.34;9.23;50.86;1005;100;21;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.78;635;0.49;13.62;38.81
14;02.12.2020 14:56:30;0;158;50.000881;8.261172;8;129;35;10.54;12.35;12.39;9.22;50.92;1005;115;29;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.55;635;0.49;13.62;38.87
15;02.12.2020 14:56:31;0;158;50.000881;8.261172;9;124;35;8.73;9.88;9.89;9.24;50.97;1005;92;24;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.51;635;0.49;13.64;38.89
16;02.12.2020 14:56:32;0;158;50.000881;8.261172;9;124;35;9.71;14.10;15.62;9.24;50.99;1005;112;29;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.56;635;0.49;13.62;38.89
17;02.12.2020 14:56:33;0;158;50.000881;8.261172;9;124;35;10.13;14.87;15.21;9.24;51.07;1005;102;28;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.65;635;0.49;13.65;38.92
18;02.12.2020 14:56:34;0;158;50.000881;8.261172;9;124;35;8.68;14.03;19.93;9.23;51.09;1005;119;30;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.87;635;0.49;13.64;38.95
19;02.12.2020 14:56:35;0;158;50.000881;8.261172;9;124;35;8.74;14.24;19.80;9.24;51.13;1005;139;25;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.06;635;0.49;13.64;39.00
