ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;02.12.2020 14:50:17;0;179;50.001053;8.261270;7;121;35;8.83;15.13;20.70;10.64;47.14;1005;114;26;7;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3.07;640;0.49;15.26;35.92
2;02.12.2020 14:50:18;0;179;50.001053;8.261270;7;121;36;10.62;17.08;231.65;10.63;47.18;1005;158;37;6;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;3.16;640;0.49;15.29;35.95
3;02.12.2020 14:50:19;0;179;50.001053;8.261270;7;121;36;10.24;12.70;12.75;10.67;47.22;1005;140;24;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.25;640;0.49;15.31;35.96
4;02.12.2020 14:50:20;0;179;50.001053;8.261270;7;121;36;6.48;6.98;6.98;10.64;47.25;1005;110;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.16;639;0.49;15.32;35.98
5;02.12.2020 14:50:21;0;179;50.001053;8.261270;7;121;35;9.53;16.53;17.33;10.65;47.27;1005;110;25;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.09;639;0.49;15.32;35.96
6;02.12.2020 14:50:22;0;179;50.001053;8.261270;7;121;34;6.98;15.47;77.86;10.61;47.28;1005;116;17;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.06;639;0.49;15.31;35.90
7;02.12.2020 14:50:23;0;179;50.001053;8.261270;7;121;36;7.16;8.20;8.23;10.65;47.27;1005;109;25;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.13;639;0.49;15.31;35.99
8;02.12.2020 14:50:24;0;179;50.001053;8.261270;7;121;34;9.81;11.68;11.88;10.63;47.28;1005;144;42;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.04;638;0.49;15.32;35.95
9;02.12.2020 14:50:25;0;179;50.001053;8.261270;7;121;34;8.53;9.81;9.84;10.63;47.32;1005;136;30;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.39;639;0.49;15.32;35.94
10;02.12.2020 14:50:26;0;179;50.001053;8.261270;7;121;34;6.59;7.74;7.77;10.63;47.32;1005;117;16;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3.46;640;0.49;15.32;35.98
11;02.12.2020 14:50:27;0;179;50.001053;8.261270;7;121;35;8.06;10.27;10.47;10.64;47.31;1005;138;28;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.41;639;0.49;15.32;35.96
12;02.12.2020 14:50:28;0;179;50.001053;8.261270;7;121;35;6.41;7.69;7.73;10.63;47.30;1005;115;20;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.43;640;0.49;15.32;35.94
13;02.12.2020 14:50:29;0;179;50.001053;8.261270;7;121;35;8.88;11.38;11.58;10.63;47.31;1005;146;27;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.39;640;0.49;15.33;35.95
14;02.12.2020 14:50:30;0;179;50.001053;8.261270;7;121;35;7.75;8.99;9.02;10.63;47.35;1005;129;23;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.37;640;0.49;15.33;35.96
15;02.12.2020 14:50:31;0;179;50.001053;8.261270;7;121;35;8.38;12.87;54.47;10.65;47.35;1005;130;23;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3.29;640;0.49;15.35;35.96
16;02.12.2020 14:50:32;0;179;50.001053;8.261270;7;121;35;7.76;8.53;8.53;10.63;47.33;1005;142;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3.40;640;0.49;15.35;35.98
17;02.12.2020 14:50:33;0;179;50.001053;8.261270;7;121;35;7.83;10.59;10.82;10.63;47.41;1005;125;23;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.26;639;0.49;15.38;35.94
18;02.12.2020 14:50:34;0;179;50.001053;8.261270;7;121;35;8.20;16.87;36.23;10.61;47.39;1005;123;25;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.00;640;0.49;15.35;35.95
19;02.12.2020 14:50:35;0;179;50.001053;8.261270;7;121;35;10.05;11.79;11.83;10.60;47.39;1005;143;30;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.22;640;0.49;15.36;35.93
20;02.12.2020 14:50:36;0;179;50.001053;8.261270;7;121;35;5.91;6.69;6.71;10.61;47.40;1005;102;21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3.24;641;0.49;15.36;35.89
21;02.12.2020 14:50:37;0;179;50.001053;8.261270;7;121;35;10.30;12.40;12.46;10.61;47.42;1005;125;32;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.83;641;0.49;15.36;35.90
22;02.12.2020 14:50:38;0;179;50.001053;8.261270;7;121;35;7.66;8.30;8.30;10.59;47.43;1005;94;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.47;641;0.49;15.36;35.89
23;02.12.2020 14:50:39;0;179;50.001053;8.261270;7;121;35;9.43;10.21;10.21;10.59;47.47;1005;129;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2.59;641;0.49;15.38;35.85
24;02.12.2020 14:50:40;0;179;50.001053;8.261270;7;121;35;8.43;9.88;9.91;10.59;47.49;1005;108;18;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.57;641;0.49;15.38;35.88
25;02.12.2020 14:50:41;0;179;50.001053;8.261270;7;121;35;10.26;11.79;11.82;10.56;47.48;1005;125;30;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.63;641;0.49;15.38;35.89
26;02.12.2020 14:50:42;0;179;50.001053;8.261270;7;121;35;9.79;11.35;11.39;10.53;47.51;1005;133;20;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.63;641;0.49;15.38;35.90
27;02.12.2020 14:50:43;0;179;50.001053;8.261270;6;149;35;7.59;9.61;9.83;10.56;47.61;1005;109;21;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.71;641;0.49;15.40;35.87
28;02.12.2020 14:50:44;0;179;50.001053;8.261270;7;121;35;8.14;9.23;9.26;10.59;47.66;1005;112;24;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.68;642;0.49;15.39;35.84
29;02.12.2020 14:50:45;0;179;50.001053;8.261270;7;121;35;9.38;11.67;11.91;10.56;47.61;1005;121;24;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.43;641;0.49;15.40;35.88
30;02.12.2020 14:50:46;0;179;50.001053;8.261270;7;121;36;8.35;9.01;9.02;10.56;47.60;1005;106;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.53;642;0.49;15.40;35.82
31;02.12.2020 14:50:47;0;179;50.001053;8.261270;7;121;36;9.19;15.49;22.30;10.56;47.60;1005;119;18;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.49;641;0.49;15.39;35.84
32;02.12.2020 14:50:48;0;179;50.001053;8.261270;7;121;35;8.47;9.33;9.34;10.54;47.61;1005;111;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.52;641;0.49;15.42;35.80
33;02.12.2020 14:50:49;0;179;50.001053;8.261270;7;131;36;8.53;9.51;9.52;10.54;47.62;1005;103;25;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.67;641;0.49;15.40;35.80
34;02.12.2020 14:50:50;0;179;50.001053;8.261270;7;121;35;10.28;13.53;13.79;10.56;47.55;1005;122;24;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.58;641;0.49;15.42;35.80
35;02.12.2020 14:50:51;0;179;50.001053;8.261270;7;131;35;10.95;12.25;12.26;10.54;47.57;1005;137;22;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2.48;641;0.49;15.40;35.76
36;02.12.2020 14:50:52;0;179;50.001053;8.261270;7;131;36;9.78;11.44;11.48;10.54;47.57;1005;111;25;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2.52;641;0.49;15.40;35.75
37;02.12.2020 14:50:53;0;179;50.001053;8.261270;7;121;36;10.82;12.38;12.41;10.54;47.58;1005;131;32;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2.61;640;0.49;15.45;35.77
38;02.12.2020 14:50:54;0;179;50.001053;8.261270;7;121;36;10.72;11.73;11.74;10.54;47.61;1005;120;37;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2.56;641;0.49;15.39;35.76
39;02.12.2020 14:50:55;0;179;50.001053;8.261270;7;121;36;10.66;12.12;12.13;10.54;47.60;1005;111;28;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.49;640;0.49;15.43;35.67
