ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;03.12.2020 14:43:17;0;168;50.001015;8.261187;6;151;36;13.69;16.33;16.40;9.55;55.92;991;126;30;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.00;638;0.49;14.08;43.63
2;03.12.2020 14:43:18;0;168;50.001015;8.261187;6;151;35;8.56;9.11;9.12;9.53;55.94;991;102;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2.01;638;0.49;14.08;43.62
3;03.12.2020 14:43:19;0;168;50.001015;8.261187;6;151;35;13.26;15.59;15.64;9.54;55.94;991;142;20;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.17;638;0.49;14.09;43.62
4;03.12.2020 14:43:20;0;168;50.001015;8.261187;6;156;35;12.53;14.83;14.88;9.50;55.98;991;114;25;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2.10;638;0.49;14.09;43.60
5;03.12.2020 14:43:21;0;168;50.001015;8.261187;6;151;35;11.26;12.65;12.66;9.48;56.01;991;124;24;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.33;638;0.49;14.08;43.55
6;03.12.2020 14:43:22;0;168;50.001015;8.261187;6;151;36;10.15;11.25;11.26;9.47;56.08;991;88;34;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2.26;638;0.49;14.09;43.57
7;03.12.2020 14:43:23;0;168;50.001015;8.261187;6;151;35;8.86;18.63;43.54;9.50;56.10;991;87;18;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.20;638;0.49;14.11;43.56
8;03.12.2020 14:43:24;0;168;50.001015;8.261187;6;151;35;12.33;15.55;15.63;9.48;56.15;991;99;25;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.18;638;0.49;14.12;43.53
9;03.12.2020 14:43:25;0;168;50.001015;8.261187;6;151;35;9.70;10.65;10.66;9.46;56.17;991;120;16;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.22;637;0.49;14.12;43.54
10;03.12.2020 14:43:26;0;168;50.001015;8.261187;6;151;35;11.89;14.87;15.15;9.50;56.19;991;132;24;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.19;638;0.49;14.13;43.54
11;03.12.2020 14:43:27;0;168;50.001015;8.261187;6;151;36;10.35;12.97;13.25;9.47;56.22;991;111;25;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.12;638;0.49;14.11;43.51
12;03.12.2020 14:43:28;0;168;50.001015;8.261187;6;151;35;10.78;13.88;14.20;9.46;56.25;991;89;26;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1.89;638;0.49;14.12;43.48
13;03.12.2020 14:43:29;0;168;50.001015;8.261187;6;151;34;9.76;13.73;14.07;9.46;56.27;991;78;19;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1.99;638;0.49;14.15;43.47
14;03.12.2020 14:43:30;0;168;50.001015;8.261187;6;150;35;10.46;16.56;18.58;9.44;56.33;991;102;19;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1.96;637;0.49;14.12;43.41
15;03.12.2020 14:43:31;0;168;50.001015;8.261187;6;151;35;11.25;13.73;13.81;9.41;56.34;991;100;22;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1.91;638;0.49;14.15;43.42
16;03.12.2020 14:43:32;0;168;50.001015;8.261187;6;151;35;8.55;8.99;8.99;9.41;56.38;992;94;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1.86;638;0.49;14.16;43.38
17;03.12.2020 14:43:33;0;168;50.001015;8.261187;6;150;34;10.26;16.03;18.19;9.41;56.39;991;90;20;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1.80;638;0.49;14.15;43.39
18;03.12.2020 14:43:34;0;168;50.001015;8.261187;6;150;35;13.52;14.99;15.00;9.37;56.42;991;114;28;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1.84;637;0.49;14.16;43.39
19;03.12.2020 14:43:35;0;168;50.001015;8.261187;6;151;35;10.61;18.09;90.51;9.33;56.44;991;97;12;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1.89;638;0.49;14.16;43.33
20;03.12.2020 14:43:36;0;168;50.001015;8.261187;6;150;35;11.96;16.30;16.66;9.36;56.51;992;87;26;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1.93;638;0.49;14.15;43.32
21;03.12.2020 14:43:37;0;168;50.001015;8.261187;6;150;35;11.29;12.92;12.93;9.34;56.59;992;88;24;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1.96;638;0.49;14.16;43.32
