ID;DATETIME_UTC;SPEED_KM;ALT;LAT;LON;SATS;HDOP;AGE;PM1;PM25;PM10;TA;RH;HPA;Bin0_Bound_0.35;Bin1_Bound_0.46; Bin2_Bound_0.66; Bin3_Bound_1.0;Bin4_Bound_1.3; Bin5_Bound_1.7; Bin6_Bound_2.3;Bin7_Bound_3.0; Bin8_Bound_4.0; Bin9_Bound_5.2;Bin10_Bound_6.5; Bin11_Bound_8.0; Bin12_Bound_10.0;Bin13_Bound_12.0; Bin14_Bound_14.0;Bin15_Bound_16.0;Bin16_Bound_18.0;Bin17_Bound_20.0;Bin18_Bound_22.0;Bin19_Bound_25.0;Bin20_Bound_28.0;Bin21_Bound_31.0;Bin22_Bound_34.0;Bin23_Bound_37.0;rejectCountGlitch;rejectCountLongTOF;sampleFlowRate_SFR(mL/s)?;laserStatus;samplingPeriod(s);opcN3temp;opcN3hum 
 1;24.02.2021 14:20:17;0;106;50.001122;8.261235;6;147;36;7.46;31.23;228.11;18.88;55.25;1022;57;11;2;3;2;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.35;637;0.49;20.93;49.36
2;24.02.2021 14:20:18;0;108;50.001122;8.261240;6;147;34;7.68;24.19;29.55;18.90;55.23;1022;64;9;5;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.42;637;0.49;20.96;49.34
3;24.02.2021 14:20:19;0;109;50.001122;8.261247;6;147;35;10.14;32.25;59.13;18.90;55.25;1022;63;15;11;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.48;637;0.49;20.96;49.28
4;24.02.2021 14:20:20;0;110;50.001141;8.261237;5;151;36;9.51;26.57;30.57;18.89;55.27;1022;59;8;11;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.61;637;0.49;20.99;49.24
5;24.02.2021 14:20:21;0;111;50.001156;8.261233;5;150;35;6.45;41.20;89.52;18.92;55.29;1022;48;11;5;1;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.64;637;0.49;21.02;49.16
6;24.02.2021 14:20:22;0;112;50.001163;8.261232;5;150;36;6.77;44.36;84.06;18.89;55.30;1022;53;14;8;0;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.77;637;0.49;21.00;49.13
7;24.02.2021 14:20:23;0;114;50.001163;8.261238;6;124;35;6.35;29.98;46.71;18.92;55.31;1022;49;13;4;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2.80;637;0.49;21.06;49.10
8;24.02.2021 14:20:24;0;115;50.001163;8.261242;6;124;35;7.73;36.45;67.42;18.89;55.30;1022;51;15;6;3;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2.86;638;0.49;21.06;49.07
9;24.02.2021 14:20:25;0;116;50.001163;8.261245;6;124;36;9.80;36.96;98.94;18.89;55.34;1022;63;12;11;5;5;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2.87;638;0.49;21.07;49.02
10;24.02.2021 14:20:26;0;117;50.001167;8.261248;6;124;35;7.83;22.29;30.77;18.90;55.37;1022;54;20;10;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.01;638;0.49;21.10;48.95
11;24.02.2021 14:20:27;0;118;50.001171;8.261253;6;148;33;5.36;18.08;29.55;18.90;55.34;1022;47;11;4;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.03;638;0.49;21.09;48.93
12;24.02.2021 14:20:28;1;118;50.001171;8.261257;6;148;34;6.88;28.39;422.65;18.89;55.35;1022;56;6;9;3;4;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;3.08;638;0.49;21.11;48.88
13;24.02.2021 14:20:29;0;120;50.001160;8.261273;6;124;33;8.38;41.83;60.17;18.90;55.33;1022;44;10;10;3;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.11;638;0.49;21.13;48.85
14;24.02.2021 14:20:30;1;123;50.001133;8.261303;6;147;34;6.90;28.63;43.15;18.92;55.35;1022;58;14;5;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.04;638;0.49;21.14;48.82
15;24.02.2021 14:20:31;0;125;50.001106;8.261323;6;147;33;7.56;32.94;44.83;18.90;55.35;1022;59;8;9;0;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3.03;638;0.49;21.14;48.80
16;24.02.2021 14:20:32;0;125;50.001099;8.261332;6;147;34;6.80;24.05;29.71;18.90;55.32;1022;57;15;5;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.08;638;0.49;21.17;48.73
17;24.02.2021 14:20:33;0;126;50.001091;8.261343;6;147;34;6.33;28.33;94.30;18.92;55.35;1022;43;10;7;4;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.25;638;0.49;21.20;48.72
18;24.02.2021 14:20:34;0;127;50.001087;8.261357;6;124;34;6.88;26.64;115.55;18.90;55.34;1022;66;11;6;4;3;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.35;638;0.49;21.20;48.68
19;24.02.2021 14:20:35;0;127;50.001087;8.261357;6;147;34;4.67;17.08;236.63;18.88;55.30;1022;57;12;2;2;3;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.48;638;0.49;21.24;48.63
20;24.02.2021 14:20:36;0;127;50.001087;8.261357;6;124;34;7.23;29.33;37.26;18.90;55.26;1022;55;21;2;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.12;638;0.49;21.24;48.63
21;24.02.2021 14:20:37;0;127;50.001087;8.261357;6;147;34;8.12;37.46;62.66;18.90;55.23;1022;48;9;7;5;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.05;638;0.49;21.25;48.56
22;24.02.2021 14:20:38;0;127;50.001087;8.261357;6;124;34;8.18;32.43;52.47;18.90;55.24;1022;68;16;10;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2.99;638;0.49;21.27;48.55
23;24.02.2021 14:20:39;0;127;50.001087;8.261357;6;124;34;5.85;30.61;66.37;18.89;55.23;1022;45;14;6;2;2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.08;639;0.49;21.25;48.48
24;24.02.2021 14:20:40;0;127;50.001087;8.261357;6;124;34;6.36;25.30;38.63;18.88;55.25;1022;50;13;5;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.02;638;0.49;21.29;48.46
